#{"t_start": 1650575985.3509762, "env_id": "NewAnt-v2"}
r,l,t
475.842773,414,201.070152
123.885085,130,398.836218
635.783557,1000,606.574222
24.398113,21,811.686771
10.949644,11,1015.918828
149.843684,137,1209.555196
805.753721,1000,1416.911413
41.948692,31,1619.637949
897.319884,1000,1825.83644
784.263909,1000,2052.099243
464.434466,504,2260.421221
1079.765334,1000,2469.336849
758.417315,591,2678.85663
1408.819466,1000,2888.207635
1457.417006,1000,3112.985036
1425.584886,1000,3327.270778
907.458698,1000,3541.426392
339.117033,189,3745.608926
1070.790299,1000,3951.476557
1368.749308,621,4187.609049
2219.660563,1000,4419.085054
2466.83197,1000,4654.643587
2657.351389,1000,4887.05273
455.919846,176,5098.298585
2400.534961,1000,5342.779723
3080.651675,1000,5585.603163
2331.157184,1000,5822.553886
2975.602079,1000,6058.130622
2531.528628,1000,6305.528901
3188.53852,1000,6539.330933
2811.515291,1000,6767.952957
3295.966229,1000,6988.507114
3237.444431,1000,7223.235905
981.797322,1000,7467.339657
2969.836498,1000,7712.125746
2736.538405,858,7944.331554
2670.78118,1000,8171.835226
3214.181735,1000,8399.122011
2982.539999,1000,8660.722044
1104.229703,314,8874.171233
3545.398092,1000,9109.232294
3410.984351,1000,9341.421772
2160.98104,618,9572.430295
3750.112767,1000,9816.564013
3538.336363,1000,10052.128639
2103.658578,1000,10288.482654
1843.246731,1000,10524.414032
3838.531209,1000,10759.835986
3599.589,1000,11007.915766
3705.493766,1000,11241.269325
15,74,65.916082
-70.865822,84,66.118755
-120.403866,72,66.292856
-1013.361774,1000,68.725481
-104.734592,77,68.911115
-41.349972,29,68.981528
-36.174964,78,69.169451
-22.032944,35,69.253915
-110.378319,105,69.50573
-112.073814,125,81.04145
-58.809729,32,81.119511
-37.429766,38,81.211135
-33.789055,32,81.288598
-10.074399,14,81.322152
-18.021165,25,81.382469
-38.926462,39,81.477422
-82.384114,70,81.645537
-35.046634,40,81.742177
-53.152585,66,81.901893
-56.959415,39,81.996196
-41.280987,61,82.143798
-14.018664,40,82.240566
-52.834431,67,82.402815
-34.254517,20,82.451263
-51.608278,37,82.541101
-21.447772,15,82.577519
-10.726172,42,82.678756
-50.429858,48,82.795918
-14.158406,14,82.830059
-67.450941,44,82.938167
-57.388732,28,83.005163
-31.168171,36,83.092563
-121.384245,130,83.406101
-6.680635,17,83.44754
-87.257544,46,83.558632
-23.663716,18,83.6021
-0.689366,18,83.645764
-19.966779,31,83.720336
-78.963686,59,83.862873
-32.372145,39,83.958123
-10.910403,10,83.982381
-65.808252,51,84.105814
-29.735439,23,84.16175
-66.088263,73,84.336384
-944.324078,1000,98.050564
-14.427463,17,98.092587
-90.681197,107,98.351312
-109.671188,83,98.550462
-6.555295,35,98.634034
0.550626,18,98.676959
-10.7635,22,98.729472
-63.25324,54,98.85864
-38.797585,36,98.945568
-132.504445,110,99.209325
-36.775102,34,99.291089
-32.826133,37,99.380197
-977.043404,1000,101.806433
-23.597498,17,101.847963
-63.562656,150,113.366891
-21.869319,16,113.40656
-17.783008,15,113.443105
-19.516482,71,113.616895
-4.947942,19,113.662946
-24.38409,62,113.813154
-99.257291,97,114.04645
-27.591095,34,114.127004
-33.21898,26,114.189445
-42.751092,42,114.290345
-95.298774,147,114.642116
-17.083896,43,114.746306
-896.354283,1000,117.166878
-126.353144,74,117.34602
-17.672571,30,117.4186
-42.308145,38,117.510455
-33.202286,26,117.574021
-57.775648,59,117.715676
-18.992414,40,117.813407
-25.600506,17,117.854868
-79.114757,82,118.053642
-48.195353,30,118.12665
-910.608989,1000,131.699791
-15.883076,22,131.75391
-31.355495,50,131.874852
-959.368319,1000,134.290493
-86.795554,67,145.593919
-63.231973,48,145.71089
-14.004724,18,145.754459
-7.742626,108,146.014623
-39.002835,46,146.126079
-10.675745,17,146.16708
-57.280501,80,146.361007
-150.78009,114,146.635766
-1.882296,23,146.69162
-44.780687,24,146.749982
-62.120585,56,146.886056
-72.679276,73,147.061517
-21.939484,32,147.139112
-12.949951,20,147.187668
-54.993546,70,147.355946
-70.085086,81,147.550244
-62.341302,124,147.844854
-53.175366,71,148.013412
-58.710479,63,148.16271
-107.691642,82,148.36012
-33.964356,23,148.41554
-12.652161,12,148.444794
-901.826464,1000,162.17863
-44.614631,48,162.294976
-7.464366,13,162.326504
-43.552037,46,162.437116
10.729299,36,162.52386
-77.231147,73,162.699122
-172.209795,116,162.977664
1.142707,16,163.016201
-860.985447,1000,165.449493
-53.420216,33,165.529485
-21.71309,17,165.57085
-62.149827,34,165.652884
-20.356002,20,165.701258
-12.744294,28,165.769929
-41.202302,33,165.849368
-15.19016,16,165.887623
-21.302223,48,166.003606
-14.614785,10,166.027673
-29.346208,56,166.162898
-82.037483,52,166.288443
-111.770605,73,166.463839
-35.664795,25,166.524105
-120.564524,102,166.768437
-70.054905,139,178.272001
-105.932478,103,178.516979
-14.191132,49,178.634149
-18.209901,42,178.734683
-13.868073,45,178.842907
-39.116186,50,178.963468
-1.565826,10,178.987885
-22.630654,47,179.100292
-850.162132,1000,181.525734
-21.516398,21,181.577103
-33.177224,17,181.618211
-38.969251,34,181.699638
-0.984173,28,181.767981
-102.134813,104,182.019354
-16.920282,38,182.111317
-2.196034,18,182.155027
-29.986467,42,182.256842
-21.235829,25,182.317942
-8.519605,40,182.414583
-15.041181,18,182.458612
-45.967413,42,182.559959
-37.261216,30,182.63252
1.590834,28,182.700265
11.99923,36,182.78778
-5.914627,15,182.823949
-29.558793,47,194.205425
-87.94622,75,194.388433
-131.393467,58,194.529296
-57.078859,29,194.599844
-29.091501,44,194.706903
-6.200694,15,194.743529
-47.130195,40,194.841193
-6.960494,11,194.867944
-945.1334,1000,207.586081
24.099278,27,207.650597
-4.088494,12,207.679368
-27.423808,35,207.761869
-9.677838,41,207.859688
-19.094467,36,207.944916
-36.796155,50,208.064744
-23.289064,28,208.131368
-6.110896,26,208.193768
-5.149945,18,208.236312
-39.388357,21,208.28551
-25.266946,19,208.330259
-16.857679,50,208.447002
-136.751724,160,208.826368
-26.1735,19,208.871305
-31.398213,41,208.968164
-18.545914,17,209.008724
9.399361,26,209.070588
-20.855462,20,209.117839
-19.136871,43,209.219366
-22.468642,78,220.476678
-61.409442,31,220.550667
-4.756487,18,220.594205
-22.77808,32,220.670973
-84.503375,80,220.860198
-6.327157,13,220.891143
-92.384295,133,221.206507
1.465958,24,221.262726
-10.598314,41,221.35967
-48.293483,63,221.508755
-69.690475,51,221.630318
-43.983125,33,221.708073
-10.006278,12,221.737224
-92.533018,73,221.909607
-15.121938,15,221.944906
-56.045121,69,222.108124
-101.869116,128,222.407975
-28.746986,21,222.456701
-23.465751,32,222.530732
-3.362904,9,222.552118
-18.749822,13,222.582894
-88.917201,88,222.789341
-56.737004,29,222.857714
-28.940691,47,222.969678
-8.018826,20,223.017893
-881.026346,1000,236.467094
-19.814954,13,236.498952
-53.949354,35,236.581366
-44.500542,48,236.694473
-50.048026,62,236.840184
-52.208818,67,236.997648
-17.612017,14,237.030221
-54.771367,45,237.136971
-10.601605,28,237.203728
-11.719719,21,237.252503
-25.66201,23,237.306328
-14.805548,15,237.340776
-32.886864,94,237.559601
-84.905805,166,237.952847
-19.064369,40,238.047922
-40.560139,37,238.136922
-8.048059,22,238.189187
-7.39963,20,238.236751
-4.513571,12,238.265045
-23.187965,15,238.300594
-35.507141,38,238.390296
-137.528957,152,238.751666
-45.887578,50,238.870861
-136.630483,171,239.276845
-59.82781,37,239.365226
-52.290455,44,239.470551
-56.730063,47,239.583649
-67.592631,51,239.705687
-14.654469,24,239.762587
-60.795011,104,240.006627
-12.975155,14,240.040368
-6.480618,18,240.082628
-22.589311,34,240.163266
-6.984368,20,240.211154
-18.808895,18,240.253705
-91.481311,80,240.443043
-46.59195,66,240.599665
-10.678985,21,240.649756
-12.839251,46,240.759556
-23.138875,68,240.919787
-35.614052,38,241.010024
-3.89829,33,241.087588
-72.794646,57,241.222284
-15.417088,19,252.36362
-59.555203,76,252.542795
-22.808066,24,252.599384
-22.845301,21,252.648694
-23.590336,16,252.686282
-22.303351,62,252.832035
-13.374836,11,252.857499
-28.475619,43,252.958369
-102.649817,73,253.12925
-7.586426,14,253.162167
-19.21056,36,253.246978
