#{"t_start": 1650576003.079192, "env_id": "NewAnt-v2"}
r,l,t
-19.160182,14,220.059737
-76.831691,62,220.204749
-122.63773,88,220.409462
-4.794863,15,220.444366
-12.497581,10,220.467667
-27.949818,26,220.528156
-13.694246,15,220.562615
-87.444685,132,220.871018
-2.867028,35,220.952958
-34.352783,52,221.073784
-62.044276,47,232.381559
-74.694696,50,232.500358
-34.204925,68,232.660605
-115.408372,141,232.991193
-14.765634,21,233.040543
-105.27865,101,233.275058
-79.8305,47,233.384825
-941.190656,1000,235.726847
-43.5074,38,235.816292
-46.667643,41,235.911402
-30.084648,23,235.96543
-73.160185,101,236.199627
-58.966594,101,236.434678
-139.550986,100,236.665797
-820.503456,1000,249.90099
-61.971521,53,250.025474
-49.178704,32,250.100349
-14.572711,22,250.151287
-26.151028,31,250.224253
-13.250741,11,250.250136
-9.194437,25,250.308053
-105.919721,99,250.539238
-162.688754,175,250.94536
-5.46136,13,250.975729
-24.489115,31,251.047442
-32.015517,47,251.156636
-7.449139,24,251.212627
-13.856187,55,251.340504
-2.433456,53,251.463027
-41.369398,45,251.567955
-51.435498,39,251.65879
-26.259269,26,251.720021
-34.413071,69,251.882296
-58.384236,102,252.121996
-732.307621,1000,265.637596
-98.240226,135,265.954164
-20.345652,45,266.059268
-8.450472,24,266.115476
-1.03528,20,266.162572
-93.958403,107,266.413373
-52.818488,52,266.534935
-27.561054,30,266.605829
-3.104647,15,266.641039
-27.130167,43,266.741566
-10.016403,12,266.769573
-30.620378,39,266.860568
-17.102969,29,266.928828
-30.216207,47,267.038651
-62.95635,60,267.17899
-1.227146,11,267.205292
-10.694417,10,267.228822
-81.647519,87,267.431754
-766.575081,1000,280.939879
-56.220647,54,281.065162
-800.272166,1000,283.413293
-38.158567,106,283.662787
-23.292292,57,283.797388
-11.538613,13,283.828099
-44.283266,41,283.924166
-8.61793,62,284.070205
-28.963194,26,284.131693
-47.534481,38,284.222022
-7.993232,21,284.271589
-37.956828,87,284.476213
-3.137153,17,284.516377
-0.443845,17,284.556757
-27.329414,54,284.683871
-7.905474,60,296.071238
-25.176421,49,296.187477
-6.188531,59,296.327583
-8.576499,12,296.355846
-86.759588,61,296.49862
-12.816842,28,296.56392
-123.024915,95,296.786598
-760.768189,1000,299.160201
-110.979751,107,299.407679
-12.244581,17,299.447647
-37.54788,51,299.565693
-43.774562,58,299.701773
-3.992883,10,299.725182
-54.60323,80,299.911911
-37.114644,62,300.056781
-119.356352,92,300.272697
-24.993958,27,300.335734
-22.721876,22,300.387442
-3.096755,14,300.420972
-24.949932,20,300.468116
-152.794899,210,312.126656
-80.242841,37,312.213864
-7.073514,19,312.259328
-32.418708,30,312.330999
6.285328,87,312.536977
-18.24084,16,312.57471
-0.007211,58,312.710081
-16.916004,16,312.747444
-48.723133,34,312.826736
-781.883932,1000,315.177269
-33.66478,50,315.295187
-57.383303,86,315.497352
-20.814506,23,315.551178
-12.839888,18,315.593283
-88.868444,93,315.810903
-23.739942,41,315.908008
-19.460937,33,315.986042
-16.639764,29,316.054392
-54.962385,50,316.17269
-18.202471,22,316.223776
-120.823897,146,316.563729
-29.092984,23,316.617066
-38.720829,79,328.04481
-141.446447,163,328.421148
-813.860478,1000,330.775473
-29.76979,33,330.85267
-54.84003,36,330.936974
-13.040127,33,331.014425
-9.405247,11,331.040193
-45.292189,28,331.105719
-108.083856,144,331.446976
-83.384044,107,331.694736
-26.312139,48,331.805139
4.386105,21,331.853791
-20.944147,19,331.898031
-2.322537,28,331.962899
-19.569084,28,332.028316
-78.897452,46,332.135214
-3.337376,45,332.239635
-54.756998,44,332.341676
-11.343993,23,332.395805
-12.267674,23,332.449439
-2.48353,15,332.484389
-41.020511,54,332.611099
14.668443,31,332.683773
-97.863217,95,344.097082
-9.002412,32,344.171598
-79.811254,90,344.381596
11.128553,33,344.458763
-0.18604,24,344.514535
-34.610659,63,344.661461
-4.309966,10,344.684711
-13.318772,36,344.769308
-40.001502,60,344.908962
-797.902224,1000,347.267755
-56.527449,51,347.388012
13.054037,57,347.522133
-31.282636,15,347.557597
-1.786971,23,347.611259
-10.617329,36,347.695749
-44.682428,57,347.828809
-94.120694,81,348.019668
-12.598143,19,348.064749
-6.941388,21,348.115044
-24.75633,19,348.159045
-9.437125,20,348.205754
-8.323634,35,348.287156
-60.55837,46,348.395989
-11.399548,29,348.463451
-74.911509,60,348.602579
-34.438734,22,348.653678
-46.139673,44,348.755152
-36.496602,29,348.823961
-55.566572,88,360.276819
-21.327809,43,360.376869
-22.79352,57,360.51125
10.377365,32,360.585841
-1.279537,82,360.777434
-8.209702,46,360.885453
-97.826558,70,361.048714
-55.031023,50,361.16635
-19.949776,38,361.259264
-56.739879,106,361.506859
-8.542481,11,361.53257
-31.026079,54,361.658198
-143.354293,88,361.862711
-82.452643,55,361.990874
-29.058861,46,362.097783
-10.664933,11,362.124017
-32.358934,24,362.180707
-8.892664,28,362.246002
-71.778842,90,362.456226
-19.740911,40,362.549479
-31.372944,81,362.736739
-2.259,25,362.794624
-10.497216,51,362.911538
-44.321948,53,363.034184
-14.884085,33,363.110294
-21.032751,18,363.152359
-11.953452,26,363.21325
-0.556606,16,363.250348
-25.399772,36,363.333726
-27.587798,42,363.431103
-26.039219,19,363.475217
-22.376381,15,363.510599
-11.170128,17,363.550066
-32.855035,34,363.630717
-18.203202,22,363.682302
-18.985969,27,363.745217
8.331593,44,363.848474
-37.869743,59,363.986816
-21.987971,24,364.043237
-12.610205,26,364.104762
-13.103237,22,364.156453
0.502737,13,364.187388
-36.159697,130,364.493402
-73.672965,55,364.622372
-21.160995,46,364.730434
-720.540627,1000,378.197406
-17.100832,20,378.244593
-71.110357,72,378.413224
-9.781766,26,378.474053
-17.885383,35,378.556047
-78.455471,68,378.714344
24.332562,42,378.811922
-82.793188,74,378.983968
-5.470285,73,379.155483
-10.560871,14,379.188133
-700.331427,1000,392.757922
-17.320819,15,392.79356
-9.743463,20,392.840548
-43.187376,28,392.906781
-14.976107,25,392.96564
-116.975856,183,393.393383
-10.496123,19,393.43795
-42.379197,49,393.551583
-25.174192,52,393.673108
-26.820408,43,393.77276
