#{"t_start": 1650576003.0661895, "env_id": "NewAnt-v2"}
r,l,t
-59.192549,53,1.127355
-30.685886,34,1.207515
-13.664408,11,1.23367
-243.303992,159,1.602596
-1126.582466,1000,3.959218
-39.77432,58,4.094228
-168.695552,156,4.455596
-25.349039,55,4.583358
-41.608894,42,4.681015
-24.083285,15,4.715656
-77.291504,122,4.997854
-12.746029,17,5.037359
-136.50433,149,5.379255
-93.373745,82,5.568525
-124.860245,64,5.717927
-133.416556,62,17.578075
-231.406193,178,17.990763
-1076.303741,1000,20.328561
-60.952512,54,20.453048
-25.258821,25,20.510338
-46.823731,41,20.605195
-90.336445,70,20.767688
-66.851246,29,20.834899
-19.184953,57,20.967497
-40.190996,27,21.030776
-70.641209,55,21.159363
-93.448394,118,21.435379
-127.152967,173,21.839536
-144.506836,89,22.048388
-14.339047,25,22.106819
-12.658395,17,22.146923
-28.405434,25,22.205665
-0.825143,16,22.243335
-41.868701,28,33.357858
-109.792659,184,33.790784
-38.171238,61,33.935789
-63.110746,84,34.134584
-52.955578,53,34.259102
-17.555058,23,34.313016
-13.276371,10,34.336409
-10.156838,16,34.374114
-42.923262,46,34.481392
-38.768804,22,34.533367
-69.866521,64,34.683089
-36.356911,28,34.748497
-1000.139479,1000,37.114321
-22.886351,47,37.224947
-21.236835,11,37.250866
-43.958559,25,37.309256
-97.405041,85,37.508423
-27.70226,22,37.560046
-32.104556,26,37.62153
-20.279064,13,37.652133
-57.791577,48,37.765752
-70.966738,57,37.900747
-14.713327,27,37.965012
-70.87899,59,38.103782
-15.076987,29,49.146252
-92.864839,68,49.306411
-107.388705,92,49.523141
-38.604116,21,49.57214
-15.055747,30,49.643958
-36.809895,29,49.710731
-26.778623,24,49.767289
-1072.54702,1000,52.11596
-39.457487,30,52.186548
-44.19605,58,52.322391
-22.54027,38,52.411193
-24.74255,20,52.458155
-20.991469,41,52.553454
-12.281043,14,52.586031
-79.038559,49,52.702049
-64.531416,82,52.895456
-1.416959,29,52.963679
-23.38901,19,53.008834
-5.710269,13,53.039303
-79.649061,56,53.169868
-117.341444,101,53.405529
-2.494863,12,53.43358
-75.03071,82,53.6252
-1077.02591,1000,67.009107
-94.129368,103,67.252738
-13.236079,22,67.304536
-9.396361,22,67.356538
-90.311715,61,67.499538
-61.186615,36,67.58283
-150.49134,106,67.831719
-106.021875,72,68.000633
-25.757631,42,68.098809
-979.40658,1000,81.69818
-125.984914,82,81.88926
-53.54493,38,81.976776
-3.507887,48,82.087654
9.157011,52,82.207966
-9.682826,23,82.261051
-28.60857,19,82.305381
-941.535114,1000,84.673807
-52.626589,110,84.93492
-83.866807,69,85.099062
-49.424959,42,85.199606
-59.763754,111,85.458263
-20.860516,18,85.499696
-11.397081,26,85.560265
-147.016367,119,85.837578
-181.526484,128,97.142565
-162.627213,135,97.45514
-83.220363,120,97.735597
-992.705036,1000,100.085628
-65.208588,58,100.221331
-12.868155,12,100.249708
-184.867779,137,100.569842
-13.641945,23,100.624437
-12.11767,12,100.652649
-29.089239,19,100.697257
-12.326939,22,100.74813
-1035.399632,1000,114.351054
-28.85697,32,114.426512
-82.956682,94,114.648852
-21.47417,27,114.713262
-32.710423,54,114.840746
-6.727664,16,114.878633
-172.27263,94,115.099686
-61.388352,66,115.256068
-60.1463,35,115.338588
-17.16069,18,115.381255
-60.387772,34,115.461524
-961.061683,1000,128.831532
-12.144101,19,128.877027
-929.50096,1000,131.230279
-58.916515,63,131.377529
-222.085679,105,131.623865
-44.477499,32,131.699845
-24.5324,16,131.737389
-147.033849,111,131.997776
-20.617363,24,132.053807
-17.858215,16,132.091586
-66.513156,66,132.245854
-43.020268,32,132.320323
-47.360453,56,132.451541
-65.520059,63,132.599398
-13.257398,19,132.644151
7.658231,28,132.710957
-24.529982,14,132.744178
-20.065152,97,132.974569
-13.869421,19,133.020073
-52.012453,82,133.213673
-13.846203,14,133.247035
-8.832494,16,133.285488
-28.658637,46,133.392346
-111.131075,135,144.889386
-131.228586,128,145.18907
-140.261037,150,145.540899
-96.09592,71,145.707817
-37.296785,31,145.780368
-103.107855,130,146.083502
-20.409873,29,146.150672
-11.569184,14,146.183635
-27.033314,44,146.285675
-33.863613,67,146.440675
-937.26432,1000,148.803803
-31.212834,30,148.874458
-130.051714,106,149.121076
-7.882227,19,149.16532
-18.761505,19,149.209548
-67.700087,49,149.323172
-25.076647,26,149.383667
-9.337841,23,149.437885
-20.510377,15,149.473139
-73.952246,63,160.798374
-106.523207,158,161.167268
-75.727563,104,161.410629
-71.930129,74,161.583859
-10.080798,15,161.620055
-46.294356,36,161.704603
5.576834,68,161.863257
-859.289165,1000,164.211026
-58.745437,53,164.335467
-12.704842,14,164.368272
-90.189326,67,164.525836
-111.749425,119,164.805444
-28.772564,28,164.8713
-23.207115,23,164.925021
-882.685394,1000,178.369957
-32.945581,23,178.423962
-42.608009,80,178.611687
-173.880538,158,178.982496
-84.488267,108,179.235406
-6.442337,17,179.274827
-50.319985,43,179.375722
1.906396,40,179.469633
-24.279601,29,179.537788
-38.10439,51,179.65752
-109.224159,128,179.962178
-42.203505,33,180.040534
-18.18353,35,180.122914
-38.790625,52,180.244981
-58.764768,32,180.320045
-2.833149,17,180.360394
-843.25844,1000,217.473129
-3.0577,7,217.490588
-24.630753,41,217.587564
-51.029432,72,217.75744
-26.090039,27,217.821367
-898.907238,1000,220.196812
-10.453994,15,220.232059
-8.910723,24,220.286889
2.001515,17,220.326533
-8.935608,10,220.349862
21.054822,48,220.461481
-42.591091,48,220.573253
-15.786283,17,220.612562
-18.68437,30,220.682653
-27.802064,23,220.736744
-44.780078,52,220.858001
-85.016658,87,221.060712
-9.18234,21,232.307786
-139.335682,111,232.569913
-40.119568,25,232.629541
-3.589788,13,232.659936
-64.289596,47,232.769769
-83.477767,74,232.94274
-28.474257,21,232.992326
-9.893652,18,233.034418
-94.622481,133,233.344051
-29.992557,23,233.397592
-105.31916,88,233.602386
-27.709057,37,233.689322
-98.916639,109,233.946783
-16.36245,15,233.982089
-23.655692,40,234.075872
-86.667287,92,234.292401
-860.846465,1000,236.62515
4.32677,13,236.655912
-55.521484,48,236.766315
1.37001,33,236.843081
-30.345816,17,236.88286
-28.493763,21,236.932029
-29.919368,29,236.999521
-21.269499,11,237.025742
-20.981757,27,247.972793
-51.478051,42,248.070205
-14.570275,16,248.107394
-86.820663,86,248.307672
-826.845099,1000,250.661905
-70.442094,87,250.862479
4.241209,34,250.941716
-36.533092,33,251.018406
18.520628,25,251.07619
-49.184857,114,251.341035
4.527081,22,251.391835
-30.569402,41,251.487419
-837.748231,1000,265.002504
-59.258537,84,265.201058
-64.136657,67,265.357704
5.071756,24,265.41281
-33.398735,33,265.490216
-27.013031,34,265.570606
-20.189759,33,265.648451
-93.060434,57,265.781533
-4.831424,33,265.859221
-6.169166,44,265.962024
-50.049696,40,266.055624
-3.521988,16,266.093242
-50.143879,65,266.245677
-83.301995,58,266.381853
-22.268123,22,266.433154
-18.614442,50,266.550554
10.311914,26,266.611848
-24.870987,29,266.679438
-40.793233,44,266.782204
-76.064048,110,267.039983
-19.081769,42,267.1384
-9.416852,31,267.211164
-5.573766,41,267.306197
-15.879401,15,267.341578
-14.956125,55,267.470189
-18.790031,25,267.528765
-49.7295,71,267.695903
-29.470153,32,267.772584
-11.300583,11,267.798805
-8.5198,14,267.831617
-27.310852,29,267.899828
-17.931992,23,267.953856
-61.229845,60,268.093402
-18.451542,23,268.147828
-48.121351,83,268.343078
-24.369499,20,268.390088
-11.017017,25,268.448831
-819.35921,1000,281.951862
-78.860737,86,282.152652
-40.001929,28,282.217696
-35.134813,86,282.417733
-41.243526,31,282.489485
-9.162426,10,282.512884
-59.588742,77,282.692516
-34.120446,38,282.782542
-774.666139,1000,296.392338
-73.889338,58,296.527689
-770.467409,1000,298.90144
-766.291306,1000,312.41134
-35.440083,32,312.486533
-1.549932,17,312.526332
-40.236715,40,312.620075
-8.211101,116,312.890811
-20.166478,34,312.971161
-23.41842,41,313.067237
-6.400122,25,313.126214
-10.418475,12,313.1541
-24.029363,42,313.252846
-29.776235,27,313.315467
-31.87089,32,313.390113
3.098542,47,313.500524
2.448031,15,313.535687
-68.780066,70,313.69952
-63.061101,74,313.873547
-3.525423,13,313.904356
-21.247047,13,313.934713
-17.768274,39,314.026603
-11.320265,14,314.059758
-815.268817,1000,316.410939
-27.715992,48,316.52278
-193.477342,211,328.254585
-18.712241,26,328.314971
-10.911382,16,328.352096
-2.829736,56,328.480393
-12.477137,49,328.594857
