#{"t_start": 1650575981.9887488, "env_id": "NewAnt-v2"}
r,l,t
-23.393938,92,0.29257
-20.765167,23,0.3465
-85.135372,48,0.457344
-31.774109,48,0.567778
-24.367009,28,0.632913
-58.862124,35,0.714303
-101.328635,74,0.885972
-37.452429,26,0.946769
-73.574785,64,1.098155
-55.537761,70,1.261176
-124.607995,99,1.492202
-55.589957,45,1.598162
-1083.737178,1000,3.935551
-25.654299,33,4.012912
-25.973821,29,4.080188
-103.062529,59,4.215292
-120.906658,78,4.394011
-68.461434,86,4.591716
-20.388374,16,4.628614
-40.879195,25,4.686534
-26.041911,83,16.970946
-33.529041,29,17.039637
-154.887979,129,17.339295
-20.326852,29,17.406682
-83.839422,98,17.634895
-23.18833,25,17.69379
-44.526388,57,17.827406
-27.927487,21,17.876892
-33.487044,16,17.914822
-166.53013,168,18.307742
-27.052269,14,18.340727
-92.426257,94,18.561368
-38.815381,84,18.758949
-56.022226,83,18.951733
-187.189599,137,19.271335
-193.710294,154,19.632138
-42.04359,35,19.714423
-46.444791,56,19.844023
-46.53647,47,19.952789
-23.938485,27,20.016157
-5.749793,15,20.051468
-103.162143,111,20.308666
-15.549185,35,20.390738
-78.886877,50,20.50689
-15.802563,17,20.546792
-27.420056,15,20.582544
-175.151871,113,20.847091
-1049.867084,1000,34.954915
-4.377907,57,35.088486
-5.100597,30,35.158696
-72.301341,63,35.306523
-35.872274,21,35.355563
-8.391376,18,35.397585
-33.693599,22,35.448678
-19.031899,14,35.481606
-10.713392,25,35.54112
15.674107,22,35.592428
-29.134333,47,35.702685
-90.77144,58,35.83818
-24.664369,11,35.864103
-15.563148,59,36.001068
-61.620373,38,36.089827
-25.80767,22,36.141185
-19.169245,27,36.204093
-45.03264,110,36.461386
-983.005714,1000,50.458033
-15.306005,26,50.51969
-30.322614,56,50.652174
11.978979,47,50.761254
-50.028343,39,50.851069
-20.353609,25,50.909351
-26.027531,32,50.984059
-121.390306,92,51.198188
-22.118734,24,51.25469
-19.288876,39,51.345531
-26.756076,29,51.413018
-24.428507,15,51.447946
-29.358928,27,51.509921
-14.728109,12,51.538437
-54.080282,53,51.662325
-7.810289,22,51.712971
-32.530883,35,51.79505
-82.524632,45,51.898793
