#{"t_start": 1650575981.9747548, "env_id": "NewAnt-v2"}
r,l,t
-20.677214,29,0.16022
-85.160822,55,0.287289
-27.176043,19,0.332346
-29.418676,28,0.397137
-71.770577,76,0.572001
-82.938205,67,0.727561
-128.819893,80,0.913615
-178.833628,285,1.580735
0.476347,12,1.609214
-30.6672,17,1.650912
-123.333507,133,1.96243
-97.30315,48,2.075492
-31.240123,38,2.165229
-46.287706,36,2.25094
-33.050496,56,2.382182
-21.066353,15,2.417346
-12.633854,11,2.443155
-118.428579,82,2.635274
-31.317051,96,2.861364
-45.702859,33,2.938487
-54.241855,48,3.051393
-55.017749,54,3.175478
-43.990652,42,3.272703
-31.656512,22,3.323514
-41.421951,33,3.40021
-17.756576,25,3.457424
-73.395105,97,3.682739
-11.6682,19,3.726508
-17.471924,17,3.765714
-70.249011,68,3.923565
-10.478651,25,3.982024
-174.741404,182,4.40031
-108.097821,54,4.524759
-76.703454,69,4.683751
-20.771703,14,4.716436
-38.559141,32,4.790946
-31.434945,28,4.855617
-72.837005,61,17.090422
-33.329985,21,17.139655
-4.704925,13,17.169898
-38.505673,50,17.285559
-19.400471,18,17.327051
-1009.98751,1000,19.667051
-202.609072,169,20.060086
-10.28816,13,20.090769
-27.150162,26,20.151029
-132.786846,154,20.508653
-35.36504,30,20.57956
-30.854326,30,20.650049
-48.951327,32,20.725022
-48.368287,29,20.792927
-136.713462,113,21.05716
-50.840301,34,21.135731
-33.923523,60,21.275189
-68.100421,53,21.399363
-169.926141,110,21.65785
-72.096752,55,33.549705
-34.628904,24,33.606793
-170.230066,139,33.934093
-42.226198,34,34.014076
-42.335161,50,34.13116
-226.619622,174,34.53796
-7.49864,17,34.577721
-1032.0406,1000,36.922045
-55.472988,38,37.011728
-27.193713,27,37.075628
-10.721992,30,37.145944
-121.113352,79,37.330987
-43.484228,26,37.391369
-23.14227,79,37.575657
-962.226613,1000,51.566349
-12.964451,32,51.641045
13.402755,51,51.759401
-89.154054,102,51.99655
-94.248474,74,52.167756
-136.107303,165,52.548686
-247.303059,157,52.911211
-49.110728,21,52.959572
-77.605103,80,53.145645
-21.054362,15,53.181082
-33.512192,39,53.272788
-6.68113,30,53.34312
-51.308514,44,53.445679
-127.170856,91,53.657985
-120.448976,84,53.854027
-42.832422,37,53.939541
8.807884,26,53.999964
2.333747,28,54.064754
-36.721718,53,54.187972
-51.801837,63,54.33868
-36.335567,31,54.411528
25.401625,41,54.507374
-7.54058,13,54.537526
-40.140623,38,54.62616
22.504822,78,66.459124
-59.445442,87,66.662359
-1007.043989,1000,69.034488
-14.503611,12,69.062921
19.201645,17,69.102936
-22.331594,18,69.144765
-18.294112,20,69.191717
-1003.94598,1000,83.185055
-11.939665,35,83.267763
-33.631626,39,83.359265
-1033.311702,1000,85.702727
-60.895467,78,85.884494
-12.184479,36,85.970298
-22.211798,22,86.022729
-17.058954,35,86.105647
-25.878878,32,86.181472
-73.795723,65,86.335247
-20.229533,14,86.368672
-30.017283,48,86.482219
-17.349593,15,86.51792
3.528853,19,86.5629
-58.867672,58,86.70062
-26.692001,28,86.767488
-990.934433,1000,100.726697
-23.026082,24,100.783381
-14.4287,24,100.841215
-47.388109,48,100.952982
-48.795978,57,101.085507
-48.487565,55,101.213179
-49.207768,32,101.288258
-5.728541,14,101.321471
-48.658146,33,101.398209
-31.907184,33,101.476036
-39.493918,53,101.600064
-109.892703,94,101.822292
-61.933,57,101.956369
-278.353126,357,102.795055
-40.856893,72,102.964245
-116.532055,102,103.203389
-8.737271,46,103.312406
-63.115277,85,103.512704
-62.0871,45,103.617693
-35.346094,46,103.725699
-43.552154,70,103.889524
-60.222513,67,104.047892
-13.60346,21,115.650467
-29.644155,20,115.697761
-144.028996,112,115.961331
-35.400909,39,116.053184
-9.952672,18,116.095698
-66.845139,81,116.286846
-21.457561,35,116.368322
1.934337,22,116.419638
-84.981993,83,116.612349
-37.507783,32,116.686956
-9.946248,13,116.717735
-6.789661,32,116.792971
-23.744851,26,116.853567
-45.493715,32,116.928464
-91.552841,62,117.073309
-40.017869,64,117.223854
-89.939295,71,117.38869
-25.306606,25,117.44674
-18.316018,13,117.477179
-50.341737,37,117.563469
-57.308194,35,117.644324
-8.816207,12,117.672283
-15.70323,44,117.774811
-11.705499,18,117.816535
-33.571159,56,117.946835
-23.647336,33,118.024359
-49.872117,63,118.172113
-75.665297,66,118.325531
-2.049919,45,118.43062
-371.882919,242,119.001805
-45.68137,37,119.08887
-64.600125,65,119.240945
-155.683023,117,119.518878
-9.716465,16,119.557169
-33.787501,24,119.613051
-62.849285,91,119.826293
-14.021222,42,119.925237
-25.566216,35,120.00789
-51.640145,51,120.128591
-35.531536,42,120.227785
-26.721348,24,120.284174
-110.321825,114,132.094494
-6.523505,9,132.116541
-790.701869,1000,134.469342
-9.326352,35,134.550935
-36.254859,21,134.600085
-20.184906,26,134.660467
-960.679537,1000,148.594025
-7.657259,47,148.704011
-34.290852,49,148.818336
-898.965712,1000,151.170015
-19.557141,36,151.254611
-17.307424,20,151.301479
4.581624,93,151.519251
-28.369091,24,151.575801
-26.155962,31,151.64896
-27.64297,63,151.797137
-39.624659,61,151.940008
-160.526416,142,152.271246
-7.305263,21,152.320644
-71.262786,78,152.50329
-26.94752,60,152.644855
-22.394602,13,152.67564
-25.847356,23,152.730206
-58.876913,62,152.876793
-48.215436,38,152.966118
-78.180133,126,164.675944
-103.053579,65,164.828996
-59.252725,41,164.925101
-15.072522,40,165.019075
-27.297129,58,165.155149
4.225626,71,165.321299
-14.727417,37,165.407779
-11.501754,13,165.438133
-32.229894,28,165.5035
-112.800851,78,165.685193
-60.178461,121,165.968279
-928.834648,1000,168.338455
-8.622738,20,168.386226
-6.406962,10,168.410012
-23.236027,53,168.53442
-21.397257,20,168.581739
-15.298419,43,168.683011
-7.594513,12,168.711471
-92.081821,96,168.937435
-28.659401,54,169.063329
-26.823385,35,169.145605
-8.53329,12,169.173922
-16.392658,27,169.237638
-23.542129,30,169.308649
-53.334392,36,169.393442
-50.158345,55,181.257749
-3.937534,12,181.286446
-33.967755,41,181.382693
-870.649214,1000,183.750849
-25.979088,40,183.847699
-15.53427,22,183.899959
-43.354783,78,184.084376
-19.610345,19,184.129498
-38.640192,34,184.209922
-4.211784,15,184.244849
-75.931666,54,184.371634
-51.245346,54,184.497201
-9.929932,15,184.531813
-34.995086,29,184.599805
-852.214632,1000,198.58643
-45.025231,35,221.494246
-128.866123,121,221.77891
-86.746192,121,222.059375
-3.365835,48,222.17189
-21.09793,35,222.25407
-2.130638,18,222.296665
-7.399962,16,222.334258
-11.365355,20,222.381338
-159.856477,182,222.807422
-8.831304,16,222.844818
-46.548268,47,222.953242
-4.122704,33,223.029723
-55.26948,36,223.113088
-42.576754,31,223.184991
-20.044242,31,223.257246
-836.717412,1000,237.127851
-13.773782,13,237.158724
-96.106467,82,237.349817
-22.307575,20,237.397257
1.514084,16,237.43505
-67.59668,93,237.654715
-13.731858,40,237.748297
-11.518062,16,237.785697
-842.522271,1000,240.141253
-23.709539,28,240.206286
-47.415936,47,240.315668
-5.143196,26,240.376204
-47.126198,177,240.787877
-46.905547,38,240.876202
-11.604452,47,240.986425
-14.774243,30,241.056347
-9.542625,12,241.084013
-71.851976,76,241.260271
-11.585628,51,241.377172
-868.770551,1000,255.251491
-16.817561,12,255.280818
-83.180692,77,255.461212
-80.052573,63,255.607453
-46.321617,76,255.784607
-16.450324,14,255.816911
-47.524298,61,255.958312
-35.778674,46,256.065144
-27.125027,23,256.118291
-50.130435,56,256.247915
-90.376846,71,256.412554
-38.709587,103,256.659678
-5.935747,13,256.690624
-16.079452,18,256.732585
-53.46806,39,256.82456
-34.241563,40,256.918805
-80.323232,62,257.06448
-28.273331,23,257.118517
-29.401854,24,257.174888
-24.750266,79,257.360258
-766.649539,1000,271.177706
-63.117185,55,271.305008
-202.627741,262,271.908494
-40.709457,60,272.048032
-783.925745,1000,285.837821
-7.058266,43,285.938704
-38.513756,56,286.06829
-50.695288,62,286.212927
-46.492078,30,286.283055
-91.14653,69,286.444407
3.344756,13,286.475101
-53.590434,63,286.623371
-23.780226,19,286.667884
-14.810729,16,286.705712
-22.354694,59,286.844359
-25.319651,25,286.902206
-59.526049,89,287.10933
-32.051999,66,287.262887
-18.655251,29,287.330826
-793.062435,1000,289.679313
-8.084442,14,289.712422
-54.968425,33,289.789403
-21.552389,33,289.865795
-19.917883,45,289.970974
-3.214577,10,289.994369
-30.520009,36,290.078003
-48.782533,28,290.143508
-20.77491,32,290.217509
-6.631538,25,290.276894
-4.364806,10,290.301156
-15.299962,26,290.360633
-53.655005,75,301.811312
-16.154127,43,301.911679
-7.215107,18,301.953204
-51.304391,62,302.097119
13.096624,76,302.272795
-5.106674,60,302.412027
-19.604297,31,302.484617
-93.828323,74,302.656915
-7.082271,28,302.722292
-4.385677,21,302.771345
-34.335071,43,302.870738
-26.312447,42,302.968062
-66.865457,71,303.132271
-96.927837,115,303.399013
-8.292717,24,303.455297
-61.091281,94,303.674726
-5.327082,17,303.714818
-15.362939,70,303.879342
-9.339615,20,303.92656
-9.406969,31,304.000284
-61.045125,44,304.104412
-11.639104,38,304.194204
4.992129,81,304.38406
-36.09448,33,304.460747
-4.954948,23,304.514911
-24.302787,42,304.613409
-20.985338,45,304.718612
8.133627,36,304.803196
-6.05296,29,304.871172
2.883738,24,304.926909
-56.040878,81,305.115814
-25.501507,42,305.214386
-44.753442,79,305.399731
13.636569,25,305.458217
-3.608505,29,305.526371
-0.964785,32,305.601476
-54.129807,37,305.688246
-31.708579,24,305.744047
-26.736132,83,305.938178
-14.324957,25,305.996092
-16.483418,25,306.054649
-12.452356,17,306.094853
-19.44759,24,306.150332
-28.045165,66,306.303756
22.796097,45,306.407273
-131.860673,120,318.290072
-687.632604,927,320.468223
-32.371316,66,320.622902
-783.060305,1000,334.276136
-2.029298,78,334.459355
-11.397988,11,334.485264
-38.13147,35,334.567846
-22.700129,40,334.661862
-15.256349,11,334.687955
-14.176922,39,334.779258
-32.578944,36,334.863519
-121.452655,97,335.09158
-36.880615,47,335.202306
-2.553463,37,335.289479
-14.892917,20,335.336631
-34.139652,27,335.401348
29.845116,32,335.476365
-11.458049,33,335.55359
-52.424915,45,335.659494
-3.521874,23,335.713241
-21.41221,54,335.83988
-12.677496,21,335.888778
-81.719979,85,336.08843
-8.676963,34,336.168083
-7.587893,19,336.213496
-18.936781,17,336.253504
-0.445054,16,336.291034
-15.618621,15,336.325867
-15.546265,15,336.360792
-14.877973,123,336.645509
-7.216935,14,336.678177
-10.169577,17,336.717803
-12.336544,34,336.796829
-37.205079,48,336.909363
-43.947261,59,337.04782
-9.073835,20,337.094836
-13.628784,20,337.141575
-12.567297,37,337.230539
-40.096576,42,337.329266
-6.867476,15,337.364719
-49.808544,51,337.485349
-14.993396,15,337.520177
-6.920289,14,337.55309
-113.796415,214,338.051749
-13.42799,12,338.0809
-25.036513,34,338.160449
-15.799136,19,338.205198
-85.027713,133,338.514657
-8.449822,16,338.55192
-25.853786,20,338.598645
-14.953013,15,338.633385
0.733072,41,338.728928
-28.529647,22,338.77966
-686.285537,1000,352.408462
-70.621106,84,352.605129
-17.389646,11,352.631915
-12.760525,39,352.722341
2.672232,15,352.757083
-17.554436,47,352.865996
-66.988591,101,353.100354
-708.533889,1000,366.896262
-6.185759,22,366.947979
-14.683332,57,367.079244
-30.089335,21,367.12845
-66.187968,60,367.266567
-6.22814,51,367.384598
-702.301479,1000,369.741044
-12.948535,12,369.7698
-25.226298,16,369.807485
-24.105495,23,369.860352
-45.572675,93,370.073356
-4.312865,18,370.115314
-44.571364,48,370.22628
-18.07162,21,370.274622
-1.893328,9,370.295551
-9.039913,20,370.341727
-695.680959,1000,384.025394
-92.130043,122,384.310596
-15.190429,15,384.345916
-21.217328,40,384.439171
-3.656867,21,384.487869
-19.348044,32,384.562325
-17.904418,24,384.618251
-4.670419,15,384.653088
-205.205463,185,385.084332
-16.053716,42,385.183141
-47.418826,115,385.454141
-4.210832,20,385.500768
8.071405,17,385.540672
2.649621,17,385.581259
-208.536692,194,386.036442
0.742486,24,386.093129
-91.61861,110,386.347459
-71.868385,79,386.532668
-696.767499,1000,400.21189
7.447553,58,400.347819
8.270043,30,400.418607
-34.507018,40,400.512772
8.089467,31,400.585171
-84.250656,107,400.835567
-2.869542,60,400.976302
-37.172318,47,401.086641
-77.230185,90,401.298787
-26.27267,36,401.383863
-28.648074,28,401.450295
-67.935448,53,401.575615
-39.564022,48,401.687773
-11.469556,35,401.769595
-32.576722,20,401.816534
-6.703306,15,401.85201
-23.086133,67,402.00946
-9.486964,22,402.060923
-38.217003,36,402.145767
-25.801988,58,402.281336
18.713565,49,402.396065
-22.883381,26,402.457577
-25.647205,28,402.523939
-2.337125,24,402.580098
-14.090928,19,402.624717
-7.168433,19,402.66923
-9.877252,103,402.911382
