#{"t_start": 1650919813.2251217, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
886.030821,1000,127.173601
810.702664,1000,267.539085
1014.477632,1000,402.976477
911.118754,1000,542.844399
878.65064,1000,678.871481
855.604363,1000,820.004506
894.853927,1000,956.393376
912.157677,1000,1098.00911
909.519777,1000,1232.900527
883.196708,1000,1387.914883
867.491249,1000,1522.626899
883.76083,1000,1662.707392
887.304084,1000,1798.793654
1324.23912,1000,1937.658199
905.544751,1000,2074.732688
824.418191,1000,2214.589072
950.240084,1000,2349.71023
797.493269,1000,2490.174396
1028.058481,1000,2625.619211
1689.848445,1000,2780.911763
935.112345,1000,2921.693844
1822.008627,1000,3060.778418
2063.2521,1000,3197.139189
2354.738896,1000,3335.259564
3157.349168,1000,3471.771863
1157.184129,1000,3610.164354
2881.036525,1000,3746.076975
3084.150168,1000,3883.949516
3115.39668,1000,4036.606792
3501.027645,1000,4173.899099
2794.023495,1000,4310.36594
3367.97403,1000,4448.12172
2544.729044,1000,4584.738098
2588.56305,1000,4722.454947
2682.934011,1000,4859.205545
1449.589674,1000,5000.00665
3304.164246,1000,5140.21207
2670.450488,1000,5280.649019
3174.206449,1000,5435.128151
3235.531365,1000,5576.282301
46.73235
-101.234752,141,47.087984
-94.587044,73,47.270921
-1007.592851,1000,65.266751
-42.287168,27,65.335841
-121.921144,95,65.578292
-1082.354917,1000,68.126662
-112.867172,84,68.340397
-53.411013,62,83.97789
-66.189713,133,84.318661
-47.884978,39,84.419177
-53.174995,26,84.486361
-1031.31131,1000,87.069287
-60.531785,80,87.272579
-45.051821,61,87.428351
-114.825063,101,87.682415
-149.576128,139,88.034495
-77.60807,72,88.217826
-997.594704,1000,106.208135
-19.772625,32,106.290586
-103.397616,141,106.649865
-86.469494,58,106.796908
-16.12929,23,106.855521
-43.990282,56,106.998057
-35.73073,33,107.0818
-44.814459,39,107.181646
-33.377642,45,107.296846
-23.753718,20,107.347616
-12.912027,20,107.398527
-38.722848,32,107.480096
-44.642098,85,107.697301
-75.262379,114,107.984788
-94.540639,106,108.252585
-152.73729,109,108.529921
-121.006883,66,108.698532
-26.336294,46,108.81648
-42.844186,53,108.951557
-38.65833,25,109.015697
-62.755179,59,109.167106
-162.756307,213,109.711256
-14.412165,35,125.229228
-89.197309,95,125.470032
-137.915689,221,127.866729
-27.833573,56,128.008073
-20.196774,20,128.058795
-18.481444,23,128.116996
-13.700321,18,128.162305
-28.074923,36,128.253453
-37.412356,62,128.410362
-37.081812,35,128.498829
-26.760301,17,128.542346
-52.003305,46,128.658813
-138.276882,86,128.87469
-130.25668,117,129.169348
-48.996411,48,129.290359
-986.27711,1000,131.817801
-1011.397834,1000,149.810535
-52.633625,50,149.93615
-56.260424,55,150.073737
-91.142496,58,150.218639
-41.321617,45,150.330849
-92.922086,63,150.486082
-12.706017,21,150.538635
-1021.619986,1000,168.613401
-17.381309,29,168.687577
-39.262145,49,168.812822
-89.681563,101,169.066811
-78.060604,82,169.273899
-37.163995,29,169.346959
-17.496243,53,169.479819
-67.39394,101,169.735171
-956.433996,1000,172.287015
-5.997197,10,172.313453
-75.018418,97,172.562063
-29.878874,40,172.663304
-13.690443,11,172.691779
-84.280231,121,172.999347
-9.79415,12,173.029999
-93.573321,44,173.140694
-41.581278,33,173.225268
-27.411417,34,173.311022
-99.271742,75,173.500328
-61.443964,80,189.159552
-28.97518,18,189.205124
-36.814611,24,189.265036
-284.348443,298,190.015399
-43.302345,49,190.138678
-21.828763,17,190.182477
-34.212708,63,190.343814
-70.526298,69,190.520009
-856.813027,1000,193.061807
-15.845498,12,193.092406
-915.312028,1000,211.088923
-76.354817,69,211.26541
-196.666798,209,211.796662
-69.970207,71,211.977294
-7.005837,20,212.028055
-7.256137,13,212.061029
-88.73581,142,212.422337
-5.21871,36,212.514988
-15.295714,40,212.617785
-2.221866,47,212.737837
-103.96343,104,213.002505
-24.896894,17,213.045664
-44.383508,51,213.175811
-27.868626,45,213.291194
-45.165275,47,213.409322
-67.444111,99,213.659561
-11.985603,21,213.713558
-881.767852,1000,231.748547
-809.286248,1000,234.303481
-27.51688,23,234.36222
-228.028037,261,235.02391
-979.840825,1000,277.731571
-35.411399,39,277.831517
-93.119149,69,278.006685
-76.404096,55,278.146558
-54.416511,82,278.356248
-23.640455,22,278.411782
-96.555274,133,278.747233
-119.37367,133,279.081843
-8.193624,13,279.115235
-44.687166,28,279.186189
-173.941229,148,279.560912
-49.15347,58,279.70737
-58.68577,76,279.899143
-169.441721,111,280.181473
-49.050897,34,280.268006
-29.906021,25,280.332344
-21.274299,25,280.396586
-10.473971,25,280.460418
-20.95818,47,280.580991
-30.757567,37,280.676003
-839.004237,1000,298.751036
-23.573699,173,299.186217
-19.291545,71,299.36473
-124.140599,137,299.709523
-63.823872,66,299.876609
-308.073005,445,300.986898
-57.268525,48,301.105818
-58.8993,63,301.263682
-68.641093,74,301.448848
-26.094006,47,301.567421
-33.014149,28,301.636928
-168.064194,248,317.739083
-19.035615,20,317.79059
-71.699761,71,317.969627
-15.574756,15,318.008025
-3.247209,14,318.043808
-135.134845,100,318.298189
-49.564907,46,318.415488
-68.755073,89,318.642245
-22.08744,65,318.807287
-8.584426,38,318.903848
-221.418857,167,319.327093
-87.581932,138,319.67632
7.125769,32,319.758411
-809.892517,1000,322.314451
-57.595845,57,338.039922
-37.018195,26,338.105528
-37.686995,22,338.161123
-125.843137,100,338.413858
-27.159692,29,338.487273
-102.192988,83,338.696362
-46.481333,76,338.889467
-56.879645,91,339.120504
-71.808823,77,339.317615
-149.852709,180,339.772209
-54.412229,70,339.95075
-2.12293,20,340.001987
-192.740655,283,340.719265
-101.6126,142,341.07906
-91.222287,104,341.343135
-68.388775,74,341.530661
-183.164689,207,342.049872
-23.519408,28,342.120345
-29.129858,74,342.307506
-17.750908,37,342.400916
-60.347612,36,342.491905
-117.87459,123,342.802277
-13.181478,60,342.952604
-11.879974,19,343.001087
-311.424452,330,359.398153
-826.286264,1000,361.935635
-100.028274,113,362.218987
-67.593973,45,362.331899
-111.230399,160,362.733594
-57.866331,55,362.872574
