#{"t_start": 1650919813.1760006, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-72.796381,75,0.798546
-13.556851,22,0.854053
-51.706663,25,0.917675
-10.982578,13,0.950203
-109.141512,48,1.07046
-212.63174,179,1.529554
-178.322185,99,1.780031
-46.032057,44,1.892284
-115.740613,54,2.029341
-297.007085,198,2.533703
-32.552879,38,2.630605
-166.501729,122,2.942106
-19.536923,30,3.01909
-31.206099,40,3.122066
-25.897357,24,3.184756
-63.096127,51,3.315752
-22.549895,14,3.351565
-43.090833,34,3.438287
-39.58258,31,3.51623
-115.196731,80,3.717194
-95.956786,69,3.890396
-88.993841,60,4.041049
-32.153751,91,4.268879
-1.705594,18,4.314376
-40.688046,37,4.406646
-131.78166,88,4.625077
-145.865465,87,4.849729
-17.930399,23,4.907641
-36.572965,33,4.990281
-81.372398,86,5.205365
-1091.951295,1000,23.825748
-14.168564,14,23.86192
-285.310385,251,24.496053
-32.327858,36,24.587655
-54.490402,99,24.837892
-75.417963,45,24.950921
-109.434649,65,25.113832
-86.668281,61,25.26948
-96.442501,92,25.503386
-71.828333,43,25.613124
-25.905301,59,25.762998
-290.36594,231,26.347416
-19.958298,24,26.408889
-64.742547,57,26.553831
-36.497843,32,26.635182
-58.543538,67,26.805654
-13.792032,7,26.823448
-104.73189,92,27.055804
-120.152332,101,42.739999
-124.854377,97,42.987432
-38.253044,67,43.157585
-53.045761,30,43.233226
-31.357691,71,43.410826
-228.871129,201,43.910623
-1083.238468,1000,46.445227
-7.821133,24,46.506191
-36.797497,40,46.607781
-147.705231,164,47.021387
-298.341396,351,63.3343
-21.183873,16,63.375661
-1082.803165,1000,65.949086
-58.12535,80,66.151757
-15.773167,24,66.212689
-14.003718,24,66.273793
-88.411618,98,66.523214
-70.406105,44,66.635808
-62.532168,69,66.810849
-64.097487,93,67.04835
-176.019604,137,67.396577
-123.504688,169,67.826882
-32.588902,28,67.899253
-30.022081,24,67.961318
-165.912306,95,68.204646
-58.727564,33,68.288446
-73.917806,73,83.953221
-18.109029,13,83.987797
-57.038886,43,84.098076
-226.971531,125,84.418668
-47.273813,38,84.516829
-63.847393,48,84.640071
-43.779451,32,84.722543
-1033.827149,1000,87.302752
-1024.792723,1000,105.280614
-10.196297,13,105.314871
-32.120528,27,105.383899
-234.505761,178,105.840339
-36.803135,40,105.943326
-20.741226,25,106.007249
-42.06135,65,106.173627
-37.936872,42,106.282119
-7.117753,27,106.350717
-11.894148,37,106.445081
-71.668383,88,106.6694
-9.144378,12,106.699978
-154.592624,238,107.306079
-18.459692,20,107.356825
-62.489487,65,107.522522
-35.74446,52,107.6556
-74.967177,60,107.807044
-20.06185,23,107.865709
-8.669647,23,107.923581
-69.033052,51,108.051664
-1012.679153,1000,127.86358
-129.56612,128,128.186505
-52.353674,56,128.328337
-107.362962,71,128.508115
-52.457729,32,128.589495
-146.834826,143,128.94923
-83.743098,66,129.11503
-900.698035,1000,131.643179
-34.489218,59,131.791311
-95.104763,78,131.987863
-9.449712,16,132.028437
-72.143548,33,132.111825
-119.624093,159,147.984089
-219.211163,221,148.541806
-20.113674,22,148.597505
5.138118,81,148.802151
-29.289642,46,148.918652
-53.964495,50,149.044723
-159.124783,151,149.424761
-73.997588,74,149.611662
-74.515874,115,149.899864
-86.41567,36,149.989626
-3.787667,17,150.0324
-59.318546,59,150.179723
-10.604662,68,150.349267
-65.940852,90,150.572386
-27.605657,39,150.670303
-957.376694,1000,168.748124
-37.165523,61,168.901482
-24.662736,34,168.987171
-27.678163,105,169.2521
-5.898523,24,169.312969
-3.895132,67,169.481781
-81.394792,78,169.678215
-13.794886,42,169.785372
-18.236103,20,169.836102
-7.458371,14,169.871274
-87.277314,128,170.194628
-12.959784,15,170.232949
-83.286187,67,170.402972
-944.943792,1000,172.959288
-132.13625,149,173.3378
-47.615833,52,173.468591
-29.21782,72,189.106028
-932.037676,1000,191.648211
-57.439151,65,191.813662
-12.929797,35,191.902208
-105.643141,129,192.229862
-40.833575,40,192.330769
-34.654136,37,192.424511
-126.777461,134,192.761311
-56.945047,79,192.960999
-51.032009,79,193.16159
-122.234999,123,193.474929
-26.885316,38,193.571622
-74.534414,86,193.788911
-58.60279,38,193.884773
-44.862225,93,194.120656
-93.060489,51,209.70541
-28.123734,37,209.800215
-115.707192,73,209.98497
-58.99265,89,210.210933
-847.82016,1000,212.760311
-17.730194,21,212.813947
-50.697599,34,212.900612
-87.447775,67,213.070548
-52.976483,75,213.26146
-86.162197,123,213.57229
-20.824887,21,213.625498
-34.931277,49,213.750835
-30.748008,25,213.814203
-89.392009,128,214.138823
-55.805949,79,214.339552
-37.85834,34,214.42583
-16.035305,20,214.477412
-17.602185,17,214.519902
-130.310488,146,230.375944
-859.002793,1000,232.935596
-77.034687,70,233.115987
-46.217977,28,233.18801
-59.694096,32,233.270217
13.050486,59,233.419858
-12.951529,81,233.626404
-268.245061,191,234.111941
-22.281385,33,234.195822
-145.277398,102,234.455316
-117.091389,133,234.792824
-164.922355,212,235.333394
-35.506002,33,235.416446
-75.422934,69,235.590801
-888.568169,1000,278.298871
-142.796773,145,278.665481
-55.135999,37,278.759279
-42.809375,40,278.859644
-889.198499,1000,296.923846
-99.975622,141,297.283085
-836.395206,1000,299.822402
-79.097225,48,299.942385
-50.496726,62,300.096867
-118.317853,135,300.434103
-31.911506,26,300.500047
-148.899847,164,300.908532
-156.4581,170,301.332652
-43.528663,62,301.487728
-38.655579,48,301.607979
-204.133549,171,317.514734
-62.208015,36,317.606385
1.481586,47,317.725866
-69.257757,48,317.847559
-64.825573,49,317.971232
-45.79298,40,318.074029
-44.195787,49,318.197317
-181.798947,175,318.644333
-99.76201,121,318.951208
-136.144818,127,319.272679
-325.316665,419,320.338266
6.148542,34,320.424936
-12.157656,19,320.473942
-28.786803,113,320.760483
-144.823097,146,321.132189
-859.618186,1000,339.262781
-25.445486,19,339.311711
-27.01396,21,339.364547
-874.306722,1000,341.895971
-71.448035,153,342.280909
-74.652233,53,342.415167
-20.797806,37,342.5087
-97.123055,82,342.715389
-3.124594,11,342.743206
-42.306103,48,342.863641
-41.883037,57,343.007803
-15.576806,16,343.048999
-714.860183,1000,361.144621
7.744847,21,361.197958
-101.081206,158,361.598572
-18.487861,90,361.827368
-27.915684,35,361.916566
-159.770098,159,362.315964
-39.316371,59,362.464449
-70.349453,53,362.596862
-13.124824,23,362.654515
-153.931386,132,362.987434
-20.602111,51,363.115276
-108.577794,76,363.303399
-13.294748,13,363.336104
-5.930577,16,363.376264
-4.652031,9,363.398935
-80.663632,162,363.80317
-160.325083,157,379.655015
-905.695186,1000,382.178339
-33.171244,22,382.23419
-34.915427,38,382.329167
-22.049335,69,382.501931
-58.683997,123,382.807998
-21.490053,102,383.064156
-36.401066,95,383.304098
-30.52259,43,383.412882
-34.52676,28,383.483533
-5.253168,14,383.518948
-8.697544,23,383.577107
-67.945857,58,383.722772
-16.875965,24,383.783378
-49.723574,41,383.886539
-185.92579,229,384.468148
-94.259991,80,400.173781
-226.583222,196,400.670001
-84.798314,96,400.912633
-57.742167,74,401.099054
-756.476453,1000,405.310275
-6.302195,13,405.344197
-79.225432,91,405.574703
-6.37445,22,405.630278
-771.264271,1000,423.718228
-27.549302,40,423.819925
-44.855604,41,423.923748
-159.511679,230,424.501901
-35.273869,45,424.614861
-46.729972,91,424.844083
-27.364298,39,424.942514
-66.482034,128,425.262602
-6.911527,15,425.300722
-37.030525,43,425.407982
-26.956652,33,425.490045
-10.058036,12,425.52035
-768.269452,1000,443.575161
-153.750988,234,444.169465
-60.721239,84,444.379341
-9.366142,24,444.4395
-8.745932,16,444.480428
-33.955245,74,444.667057
-123.424983,144,445.03283
-777.651335,1000,447.581221
-228.877767,370,464.030365
-43.143508,59,464.182079
-16.281596,15,464.220706
-45.021104,53,464.357399
-68.556767,64,464.521529
-7.250847,44,464.63465
-14.416958,37,464.72932
-56.922487,136,465.077033
-694.474203,1000,467.613779
-56.570924,130,467.94511
-24.756644,34,468.031069
-3.862517,12,468.061545
-17.571739,42,468.168584
-28.211793,120,468.473171
-68.827206,101,468.727334
-133.145917,193,484.676745
-5.667053,29,484.749727
-35.777959,34,484.835666
-724.498821,1000,487.369839
-113.733109,142,487.726118
-42.494866,49,487.84954
-70.44477,165,488.263259
-21.008738,20,488.314044
-6.629287,39,488.412736
-25.277356,63,488.570307
-63.203637,51,488.698654
-154.911242,217,489.247781
-29.750099,46,489.363152
-0.487899,40,489.4654
-184.754596,199,505.443171
-14.790457,22,505.499348
-78.445517,98,505.745613
-57.073792,76,505.938978
-64.485647,35,506.028105
-61.389674,69,506.204608
-16.564273,61,506.360745
-55.527888,106,506.630003
-125.266068,96,506.872226
-63.145246,56,507.013661
-679.049224,1000,509.559573
-670.810598,1000,527.663704
-50.272237,103,527.924817
26.509807,43,528.034961
-198.726539,187,552.394712
-8.690763,9,552.418193
-247.925647,339,553.275909
-91.448134,139,553.628699
-684.482137,1000,571.74479
1.458068,112,572.024493
-17.92831,26,572.089274
-21.422418,35,572.177289
-232.407421,311,572.96145
-61.899987,106,573.229389
-90.566696,97,573.476352
-101.522001,97,573.72238
-22.043445,86,573.940977
-56.387805,73,574.126565
-157.326651,278,574.830847
-46.317778,49,574.953915
-27.599949,26,575.019603
-72.921418,215,575.559446
-46.37795,48,575.681129
-15.215931,14,575.716551
-44.663928,63,591.453294
14.752308,45,591.56714
-27.688414,100,591.821018
4.656959,15,591.858774
-34.214514,26,591.92369
-26.330846,75,592.111667
-143.092273,149,592.488622
-79.527138,100,592.740323
-23.972005,31,592.818678
-12.114947,27,592.886932
-137.682035,293,593.627314
-78.132994,173,594.062386
-0.807139,75,594.252077
-61.334109,124,594.56688
-15.566129,20,594.617875
-20.055298,38,594.714107
-30.346992,191,595.192952
-87.882616,123,595.504153
-93.257444,201,596.015613
-219.342793,314,612.43527
-80.860473,73,612.621823
-44.09434,76,612.818795
-141.704433,155,613.214
-116.33811,124,613.526965
-139.190613,370,614.467057
-137.412948,145,614.844297
-17.043438,37,614.939727
-14.69018,19,614.988322
-56.308456,91,615.221265
-71.145465,143,615.58974
-109.816398,209,616.123898
-18.22085,62,616.282315
-23.02343,99,616.533633
-25.782003,41,616.638554
6.738831,53,616.772361
-37.933575,43,616.881676
-92.457161,132,617.216921
5.259422,19,617.268085
-576.86914,1000,635.480691
