#{"t_start": 1650575991.723916, "env_id": "NewAnt-v2"}
r,l,t
719.317244,1000,209.576372
799.255634,1000,426.459225
725.55469,1000,643.781089
87.625031,63,853.714093
32.131295,24,1062.93611
232.645683,140,1258.971882
878.43953,1000,1470.489089
454.451201,583,1687.299407
1092.572941,1000,1904.203883
1103.924818,1000,2134.835653
1194.129882,1000,2356.587699
1110.840129,1000,2581.770782
893.460613,1000,2807.862639
1478.746523,1000,3027.571521
1495.816257,1000,3253.158229
1572.624304,1000,3466.916963
1536.024913,854,3677.2638
883.877417,1000,3889.241188
1955.553234,1000,4101.604256
924.395334,1000,4325.629239
100.353288,64,4527.23423
2337.583687,1000,4738.793276
977.326137,497,4991.224789
2437.545264,1000,5279.48237
1761.101729,1000,5595.897119
185.911755,84,5879.092617
900.362381,1000,6180.130826
1679.190387,638,6488.209088
2720.54277,1000,6809.313564
2485.408585,1000,7117.300088
1810.244517,1000,7337.136444
2865.835255,1000,7551.818519
875.869619,304,7776.250156
2020.080337,1000,8014.062738
721.948003,249,8226.877702
1483.587759,470,8441.671426
3210.8937,1000,8679.026912
1360.460379,1000,8919.429468
3443.669256,1000,9168.012026
2332.239845,1000,9446.129104
146.76262,49,9959.347276
3478.347672,1000,10616.531986
3530.205916,1000,11279.245569
3030.815416,1000,11957.364859
3680.337688,1000,12596.067229
.349972,12,35.866194
-54.953568,19,35.91273
-1019.923103,1000,49.554456
-16.463619,14,49.590345
-48.058166,58,49.735004
-11.510466,9,49.757377
-62.788842,67,49.923614
-91.784088,55,50.059873
-6.464409,10,50.085003
-70.343585,40,50.184808
-124.892141,83,50.39105
-20.402122,12,50.421183
-29.930632,50,50.543911
-40.635686,33,50.625779
-24.82283,50,50.749286
-138.045224,103,51.002548
-18.282064,19,51.049687
-79.841788,50,51.174223
-76.469242,65,51.334696
-6.235195,11,51.362133
-12.988855,34,51.446399
-12.737053,27,51.513329
-25.806896,15,51.550232
-52.346856,75,51.734939
-56.107925,54,51.86675
-981.538727,1000,65.591107
-91.336571,155,65.96593
-17.980298,15,66.001773
-81.401363,91,66.221454
-30.071372,36,66.307713
-67.019731,67,66.468539
-61.667878,66,66.626439
-78.142744,74,66.802513
-49.797032,26,66.864035
-9.529246,10,66.887858
-255.268004,220,67.411717
-48.220217,28,67.478618
-0.947715,15,67.514382
-30.414207,57,67.651129
-78.297772,102,67.895608
-5.341469,11,67.922098
-767.906173,758,69.77767
-23.155659,22,69.831651
-78.789938,102,70.078587
-37.013794,37,70.167816
-64.491354,57,70.306679
-33.876027,39,81.727498
-46.468921,49,81.84938
-5.769557,11,81.876586
-96.42772,89,82.096251
-44.329578,29,82.167781
-164.279466,207,82.677173
-4.411767,73,82.856646
-94.932143,92,83.08525
-38.149789,53,83.217305
-28.818291,32,83.297187
-57.888257,33,83.379865
-36.61104,25,83.442407
-22.185476,22,83.497727
-209.313269,196,83.984231
-45.356481,99,84.231384
-66.555226,61,84.381357
-91.989192,84,84.587526
-93.97391,101,84.835763
-129.855756,153,85.210953
-28.832391,33,85.291531
-6.736086,12,85.320995
-71.545835,85,85.530676
-10.119262,11,85.558346
-46.897803,59,85.704277
-226.807871,181,86.151702
-0.057104,10,86.176479
-16.238371,35,86.263401
-2.101764,14,86.297571
-61.085491,97,86.538179
-24.753161,18,86.582448
-42.309352,33,86.664987
-67.401496,49,98.012439
-158.912167,128,98.327836
-147.819844,89,98.546629
-53.9602,52,98.67298
-6.768026,20,98.7221
-13.038003,13,98.754101
-27.93283,31,98.829842
-61.976799,48,98.948102
-14.156303,28,99.016824
-104.22961,59,99.16102
-37.799876,37,99.251215
-88.538018,90,99.47156
-17.173775,18,99.515899
-119.953634,105,99.769723
-39.342363,25,99.830771
-44.148276,39,99.926963
-49.487339,55,100.061376
-35.091534,42,100.163505
-6.159052,13,100.195642
-64.752496,107,100.45877
-100.569991,71,100.633502
-15.02346,13,100.665604
-71.483379,75,100.850574
-9.867401,35,100.936257
-70.232601,82,101.140497
-64.831958,90,101.363037
-92.970228,124,101.669134
-907.276625,1000,115.341339
-92.839704,76,115.528644
-12.780555,12,115.558613
-831.425962,949,117.916584
-5.291594,8,117.937016
-28.419426,35,118.024001
-30.535602,19,118.070659
-93.509894,76,118.259223
-32.904623,30,118.333325
-2.831105,29,118.403976
-82.550886,96,118.640082
-21.888448,37,118.732438
-14.335497,12,118.762363
-28.296703,45,118.872714
-72.875182,68,119.04019
-9.169534,55,119.175234
-5.552121,41,130.46882
-9.469366,10,130.494586
-0.12977,26,130.558889
-16.338629,14,130.594364
-121.672786,114,130.875796
-48.367089,51,131.001374
-8.489175,39,131.097614
-9.410421,12,131.127127
-27.483446,26,131.192204
-15.736669,58,131.334575
