#{"t_start": 1650949705.848968, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
817.035994,1000,3.560745
792.907591,1000,6.322823
805.707612,1000,25.146369
806.047526,1000,27.921576
797.291784,1000,46.743761
811.541219,1000,49.52082
807.005321,1000,68.007443
791.182305,1000,70.787357
781.201314,1000,89.359571
796.043328,1000,92.122461
778.272041,1000,110.650886
797.90729,1000,113.412072
782.726433,1000,133.742778
821.74253,1000,136.504901
775.187817,1000,155.37047
846.916209,1000,158.090186
839.295333,1000,176.579913
847.047618,1000,179.304165
810.043999,1000,197.728766
788.007681,1000,200.439489
824.203714,1000,218.889546
790.849783,1000,221.622583
794.905215,1000,240.099232
827.03657,1000,242.819413
841.915626,1000,261.261323
812.962525,1000,290.178604
866.69924,1000,309.036386
852.230214,1000,311.748167
834.766595,1000,330.2734
847.179732,1000,333.007592
809.069408,1000,351.523198
808.380827,1000,354.25845
771.536712,1000,372.77943
824.012351,1000,375.493286
822.039349,1000,394.058892
781.723829,1000,396.777523
844.418489,1000,415.232031
813.258178,1000,419.684692
853.030695,1000,438.037005
846.414526,1000,440.778471
803.919733,1000,459.222999
828.964163,1000,461.963944
873.247688,1000,464.65159
864.315293,1000,483.042449
821.512297,1000,485.782675
889.611371,1000,504.119376
832.41146,1000,506.867525
809.531663,1000,525.369277
852.341908,1000,528.099984
870.953251,1000,546.350301
797.748132,1000,575.021412
859.224444,1000,593.418475
815.783362,1000,596.144961
859.050716,1000,614.421982
840.025334,1000,617.185409
880.327721,1000,635.593282
814.75728,1000,638.307064
860.932632,1000,656.673794
856.524698,1000,659.363226
815.890558,1000,677.548719
857.249287,1000,680.2814
881.669916,1000,698.725914
883.035635,1000,703.158927
879.044878,1000,721.560907
889.340745,1000,724.292942
882.78824,1000,742.582928
871.582751,1000,745.271325
887.046096,1000,763.537508
910.905566,1000,766.287252
880.941756,1000,784.613971
879.811422,1000,787.36735
875.960951,1000,805.795913
867.335978,1000,808.577501
825.452659,1000,826.874716
896.989396,1000,829.64504
882.544651,1000,872.648165
911.867841,1000,875.402653
855.31584,1000,893.834002
883.082583,1000,896.577316
942.967653,1000,914.721905
900.937967,1000,917.486251
875.834878,1000,935.906814
894.479889,1000,938.662119
875.211512,1000,957.168446
949.634568,1000,959.946977
896.913409,1000,962.659408
899.468254,1000,980.975262
936.322378,1000,985.327537
901.093829,1000,1003.633078
899.004083,1000,1006.308605
956.589282,1000,1024.76073
909.0006,1000,1027.507436
898.929572,1000,1045.780851
835.853946,1000,1048.558313
947.277641,1000,1066.817139
803.585149,1000,1069.502175
894.568393,1000,1087.672545
866.777644,1000,1090.400095
984.734742,1000,1108.733896
1054.024908,1000,1111.362242
1027.901514,1000,1154.014743
882.671787,1000,1156.651463
886.926222,1000,1175.079022
792.343052,1000,1177.713263
828.812702,1000,1195.995928
1295.134127,1000,1198.678421
970.823242,1000,1216.857558
1053.434074,1000,1219.463346
931.266448,1000,1237.645493
880.150464,1000,1240.391316
1092.865217,1000,1258.744654
889.46188,1000,1261.429417
904.672646,1000,1281.776306
903.548048,1000,1284.486552
913.088028,1000,1302.90221
889.17339,1000,1305.500123
1097.802313,1000,1323.853129
855.502426,1000,1326.528554
1329.472759,1000,1344.739152
1109.757922,1000,1347.414597
1041.463308,1000,1365.636553
1296.500756,1000,1368.319858
920.05752,1000,1386.550999
949.404564,1000,1389.244956
894.595489,1000,1407.524974
955.26477,1000,1435.643595
925.365969,1000,1453.990468
811.951387,1000,1456.712821
905.935401,1000,1459.381003
970.149779,1000,1477.676026
923.132296,1000,1480.400999
1139.276967,1000,1498.594884
903.805896,1000,1501.288964
915.160455,1000,1519.508018
1090.976001,1000,1522.211998
807.93533,1000,1540.452951
886.045272,1000,1543.164286
920.0805,1000,1563.114742
1426.017725,1000,1565.783514
892.208747,1000,1583.973511
1358.801438,1000,1586.707204
961.541657,1000,1604.883024
1369.670828,1000,1607.502315
951.150469,1000,1625.710498
1460.01872,1000,1628.418585
949.54208,1000,1646.763218
1331.786707,1000,1649.439332
953.779424,1000,1667.775528
1184.68945,1000,1670.425673
973.425279,1000,1688.766077
1084.660275,1000,1716.096195
811.539961,1000,1734.727433
808.229111,1000,1737.372686
901.045808,1000,1755.871095
937.527619,1000,1758.515656
1565.336583,1000,1776.615367
1562.685017,1000,1779.220936
966.704468,1000,1797.454808
1036.702055,1000,1800.09384
926.631289,1000,1818.35755
913.525784,1000,1821.155139
1564.458099,1000,1839.521474
1045.595573,1000,1843.838048
1048.008794,1000,1862.065482
1353.265748,1000,1864.618715
1397.060056,1000,1882.864703
906.906635,1000,1885.552834
1012.211245,1000,1903.911306
1549.723366,1000,1906.53584
1555.609296,1000,1924.78941
1066.925423,1000,1927.37772
1291.379192,1000,1929.939224
1019.255806,1000,1948.037166
994.814483,1000,1950.613108
1512.40061,1000,1968.828753
1594.047012,1000,1995.615851
1492.432085,1000,2014.014224
1330.853217,1000,2016.628406
934.15518,1000,2034.927349
810.52538,1000,2037.595337
1654.38723,1000,2055.918759
1669.44636,1000,2058.598783
1516.089433,1000,2076.784652
1099.999029,1000,2079.395475
1515.371022,1000,2097.544802
860.923852,1000,2100.129067
928.113183,1000,2118.507331
1385.674293,1000,2122.820195
1379.633931,1000,2140.936411
1679.113292,1000,2143.533602
1667.980482,1000,2161.723278
874.380206,1000,2164.352248
855.499508,1000,2182.563771
1592.75985,1000,2185.156709
