#{"t_start": 1650949706.0476356, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
787.2791,1000,3.363271
811.639099,1000,6.125133
778.344354,1000,24.948881
786.628679,1000,27.723937
795.743649,1000,46.546266
756.114134,1000,49.323133
819.007923,1000,67.809981
789.70824,1000,70.58958
797.609164,1000,89.162079
788.11235,1000,91.924756
794.63253,1000,110.453402
815.842073,1000,113.214356
786.038277,1000,133.545264
783.607263,1000,136.307182
840.216011,1000,155.172966
817.392913,1000,157.892483
811.568628,1000,176.382258
804.2089,1000,179.106473
789.005754,1000,197.531193
850.801061,1000,200.241773
859.041696,1000,218.691844
828.610021,1000,221.424889
805.800152,1000,239.901733
792.520123,1000,242.621694
796.650458,1000,261.063715
791.093034,1000,289.981052
781.472413,1000,308.838918
752.048435,1000,311.55053
825.581908,1000,330.075729
796.485389,1000,332.809883
794.187498,1000,351.325578
857.670574,1000,354.060689
807.589392,1000,372.581775
866.343337,1000,375.295537
839.004314,1000,393.861197
834.486001,1000,396.579743
839.500531,1000,415.034363
819.147064,1000,419.487067
799.239358,1000,437.839309
846.675925,1000,440.580734
853.645682,1000,459.025328
833.475466,1000,461.766337
829.881023,1000,464.453986
804.904875,1000,482.844837
807.782298,1000,485.58497
807.198064,1000,503.921674
833.638188,1000,506.669852
880.764324,1000,525.171557
837.266919,1000,527.902368
843.935174,1000,546.152633
823.392782,1000,574.823788
858.60783,1000,593.220741
846.687273,1000,595.947314
819.356979,1000,614.224352
862.478677,1000,616.987756
809.38616,1000,635.395604
871.790573,1000,638.109318
813.56197,1000,656.476228
845.456296,1000,659.165643
852.271377,1000,677.351014
870.663372,1000,680.083637
888.071741,1000,698.528278
894.301404,1000,702.961319
862.512885,1000,721.363238
887.040812,1000,724.095218
862.858049,1000,742.385275
891.129148,1000,745.07359
868.743526,1000,763.339819
890.780949,1000,766.089555
861.564132,1000,784.416305
875.84449,1000,787.169631
904.294945,1000,805.598247
834.210429,1000,808.379822
822.752106,1000,826.677054
849.033814,1000,829.447363
823.160077,1000,872.450524
826.411645,1000,875.204918
839.425639,1000,893.636306
902.811681,1000,896.379561
862.165968,1000,914.524323
917.683379,1000,917.288509
863.619733,1000,935.709196
879.650635,1000,938.464387
881.930933,1000,956.970794
897.52849,1000,959.749323
952.513758,1000,962.461696
815.431074,1000,980.777564
907.207374,1000,985.129932
881.761784,1000,1003.435394
883.46551,1000,1006.110912
915.814024,1000,1024.563068
834.677281,1000,1027.30976
969.924988,1000,1045.583329
900.767493,1000,1048.360636
921.464055,1000,1066.619523
916.170153,1000,1069.304493
991.229526,1000,1087.474849
976.910731,1000,1090.20237
820.55573,1000,1108.536248
899.141946,1000,1111.164521
966.14642,1000,1153.817142
1092.791864,1000,1156.453729
1076.679509,1000,1174.88136
996.516626,1000,1177.51549
1033.395086,1000,1195.798209
916.950738,1000,1198.48074
847.334278,1000,1216.65987
839.79644,1000,1219.265704
906.898204,1000,1237.447896
920.453021,1000,1240.193717
967.597505,1000,1258.546941
1039.557551,1000,1261.231715
1110.694321,1000,1281.578563
915.343653,1000,1284.288922
1312.762818,1000,1302.704499
1099.887499,1000,1305.302435
941.309512,1000,1323.655437
936.793594,1000,1326.330822
918.450276,1000,1344.541485
892.459301,1000,1347.216941
790.402121,1000,1365.438848
894.906254,1000,1368.122142
889.968583,1000,1386.353309
1327.761294,1000,1389.047188
947.344184,1000,1407.327356
1070.911498,1000,1435.445855
940.243632,1000,1453.792755
915.788739,1000,1456.515051
1003.32157,1000,1459.183325
991.897813,1000,1477.478382
886.336307,1000,1480.203339
897.93851,1000,1498.397178
941.726387,1000,1501.091237
878.156835,1000,1519.310307
924.545753,1000,1522.014359
996.592487,1000,1540.255225
924.661719,1000,1542.966591
1376.258277,1000,1562.917026
915.151689,1000,1565.58588
915.003706,1000,1583.775815
858.499734,1000,1586.509482
1152.490392,1000,1604.685313
924.220825,1000,1607.304721
1117.101625,1000,1625.512822
906.723846,1000,1628.220912
1423.412762,1000,1646.565557
890.75474,1000,1649.2416
809.37212,1000,1667.577816
1403.565913,1000,1670.227956
1515.759686,1000,1688.568321
