#{"t_start": 1650949706.208137, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
858.450823,1000,131.751504
861.012148,1000,276.472671
880.30626,1000,417.698064
887.050262,1000,561.412234
886.632625,1000,701.198183
1077.622522,1000,843.216649
921.748213,1000,983.377872
899.890829,1000,1126.184536
901.712426,1000,1263.877387
949.991486,1000,1422.233645
1298.290371,1000,1561.159396
960.863531,1000,1703.759761
919.83746,1000,1841.925261
1722.189635,1000,1982.13844
901.616452,1000,2120.926849
1227.169453,1000,2261.404852
1903.714804,1000,2399.286665
1189.743203,1000,2540.078261
1306.971617,1000,2678.310229
1833.092755,1000,2834.640258
1845.920043,1000,2972.955323
915.112599,1000,3115.953903
1780.879384,1000,3253.219785
1771.036011,1000,3393.522704
1510.41793,1000,3531.862698
1827.501311,1000,3672.307431
941.560541,1000,3810.670398
1626.505379,1000,3952.283729
2283.202417,1000,4106.16841
1547.464043,1000,4247.530677
2344.372208,1000,4386.685227
1471.302458,1000,4527.215509
2033.807824,1000,4665.212559
2071.760083,1000,4805.932055
1545.97479,1000,4944.130524
1522.053766,1000,5084.670509
2064.838858,1000,5222.977945
1636.639984,1000,5363.165152
2350.861075,1000,5516.035887
1693.935933,1000,5655.689999
1687.43113,1000,5792.8418
1565.684631,1000,5932.481785
1241.361964,1000,6070.349897
2271.448211,1000,6209.583784
2435.438717,1000,6347.08746
2039.49136,1000,6485.686989
1236.925273,1000,6621.414106
1289.080508,1000,6759.552962
1275.619821,1000,6911.383153
2697.945433,1000,7048.90449
1654.996424,1000,7184.375284
2936.095113,1000,7322.217924
2919.136472,1000,7459.234456
2096.378912,1000,7598.364092
1682.121035,1000,7735.531828
2502.482854,1000,7874.625437
2427.817735,1000,8011.356118
1774.772444,1000,8167.194272
2703.117159,1000,8305.419904
3031.962857,1000,8446.566602
4169,1000,724.419144
870.654728,1000,742.708878
889.955771,1000,745.397603
876.898866,1000,763.663574
889.04582,1000,766.41348
873.87028,1000,784.739942
897.119234,1000,787.493561
869.758155,1000,805.92197
889.800758,1000,808.703749
973.60558,1000,827.000669
882.796902,1000,829.771211
902.27725,1000,872.774069
873.86513,1000,875.52884
894.166913,1000,893.959991
840.590284,1000,896.70358
876.564629,1000,914.847952
889.118779,1000,917.612503
875.16822,1000,936.032866
915.415507,1000,938.788359
918.435128,1000,957.294455
910.822202,1000,960.073234
889.943698,1000,962.785538
923.088632,1000,981.101401
879.733506,1000,985.453789
914.46967,1000,1003.759196
833.403468,1000,1006.434817
917.671336,1000,1024.886758
908.338937,1000,1027.633603
894.418023,1000,1045.906951
915.676093,1000,1048.684557
887.43511,1000,1066.94319
889.237444,1000,1069.628414
966.353034,1000,1087.798527
915.463939,1000,1090.526291
895.203118,1000,1108.859915
934.20891,1000,1111.488499
1000.106438,1000,1154.140662
946.097283,1000,1156.777694
918.759859,1000,1175.205003
894.58367,1000,1177.839541
938.453906,1000,1196.122051
887.763565,1000,1198.804697
1003.417502,1000,1216.983578
1138.47815,1000,1219.589579
909.59261,1000,1237.77153
905.718947,1000,1240.517476
884.408962,1000,1258.870667
910.454404,1000,1261.555528
928.155452,1000,1281.90228
944.334044,1000,1284.612707
1071.029929,1000,1303.028141
1223.040748,1000,1305.626399
892.992294,1000,1323.979234
1087.037579,1000,1326.654817
917.379317,1000,1344.865222
1096.136413,1000,1347.540771
985.874879,1000,1365.762627
942.22885,1000,1368.446182
909.496749,1000,1386.676983
927.155546,1000,1389.371204
923.792912,1000,1407.651025
1338.117643,1000,1435.769604
948.906984,1000,1454.116513
920.003259,1000,1456.839081
904.67641,1000,1459.507263
1108.063075,1000,1477.802072
890.497167,1000,1480.527208
914.92104,1000,1498.720891
986.238194,1000,1501.415156
1429.767191,1000,1519.634039
948.539163,1000,1522.338169
918.820666,1000,1540.578994
1446.328353,1000,1543.290362
889.621664,1000,1563.240911
892.25368,1000,1565.90974
1445.74534,1000,1584.099556
931.077774,1000,1586.833496
893.416264,1000,1605.00911
1483.54797,1000,1607.628479
922.893921,1000,1625.836509
932.484583,1000,1628.544847
833.211294,1000,1646.888983
929.733211,1000,1649.565618
915.379683,1000,1667.901588
818.401143,1000,1670.55193
1094.785354,1000,1688.89207
905.705553,1000,1716.222149
894.287005,1000,1734.853488
1001.230199,1000,1737.498929
1220.53334,1000,1755.997118
1461.957749,1000,1758.641925
1243.296085,1000,1776.741387
922.49677,1000,1779.3472
936.239175,1000,1797.580707
842.035902,1000,1800.21996
1015.796488,1000,1818.483478
919.707892,1000,1821.281355
1274.935907,1000,1839.647654
1436.344727,1000,1843.96427
998.121645,1000,1862.191707
1625.391588,1000,1864.745034
1050.216017,1000,1882.990714
947.65956,1000,1885.679041
1151.549497,1000,1904.037486
1075.985743,1000,1906.6621
897.696877,1000,1924.915506
930.869279,1000,1927.504055
1314.687436,1000,1930.065447
780.406032,1000,1948.163452
833.618868,1000,1950.739376
1472.397874,1000,1968.954864
1334.588341,1000,1995.741974
1344.833712,1000,2014.140362
941.515084,1000,2016.754741
1053.04944,1000,2035.053301
940.344576,1000,2037.721586
985.923543,1000,2056.044875
899.062253,1000,2058.725094
938.649559,1000,2076.910685
1080.650217,1000,2079.521785
1626.69,1000,2097.670933
1036.40993,1000,2100.255268
1119.571674,1000,2118.633348
1455.403323,1000,2122.946491
831.563365,1000,2141.062524
1500.739663,1000,2143.659921
1022.962447,1000,2161.849473
1727.605099,1000,2164.478513
1105.234067,1000,2182.689814
1693.66605,1000,2185.282952
1162.72923,1000,2203.450288
1433.529044,1000,2206.016813
1104.375606,1000,2224.241756
1238.038774,1000,2226.823169
1460.51424,1000,2245.10149
926.461222,1000,2247.774591
1177.400345,1000,2290.494549
1725.451814,1000,2293.101279
1716.584096,1000,2311.331866
854.774491,1000,2313.98591
1746.761567,1000,2332.033463
1495.621464,1000,2334.560052
878.904211,1000,2352.846797
1629.781468,1000,2355.430081
1123.368093,1000,2373.622849
949.825803,1000,2376.234474
938.691011,1000,2394.45145
898.670391,1000,2397.09823
897.554423,1000,2417.203625
1266.438838,1000,2419.84456
1676.627045,1000,2422.387091
1688.483807,1000,2440.469839
825.831386,1000,2443.038327
884.252761,1000,2461.29217
1647.546598,1000,2463.888137
1653.882706,1000,2481.947989
940.470891,1000,2484.58717
1199.79948,1000,2502.890013
868.061748,1000,2505.63001
1846.920237,1000,2523.887184
1549.42389,1000,2526.541049
1639.621005,1000,2569.231331
1034.357684,1000,2571.847619
948.522183,1000,2590.153246
1613.177011,1000,2592.805847
975.020418,1000,2611.080474
1178.603574,1000,2613.725899
1521.110141,1000,2631.832884
1543.605844,1000,2634.364262
1870.397644,1000,2652.590529
993.914748,1000,2655.320995
1589.204315,1000,2673.539045
1680.468116,1000,2676.083909
1183.72488,1000,2695.994442
1234.966711,1000,2698.504782
892.196572,1000,2716.796573
994.796895,1000,2719.431447
948.331466,1000,2737.595922
1838.348644,1000,2740.146788
1315.92778,1000,2758.4047
1627.150001,1000,2761.030919
969.034989,1000,2779.280312
1708.884141,1000,2781.877908
1713.615516,1000,2800.127172
1046.799181,1000,2802.869081
1013.895344,1000,2821.183451
1660.006228,1000,2848.153401
928.5817,1000,2866.499034
1010.085756,1000,2869.160175
1311.883532,1000,2887.332232
1019.454852,1000,2889.988847
1272.844481,1000,2892.605275
876.22237,1000,2911.236459
1588.636321,1000,2913.776573
1204.711636,1000,2931.860575
1584.767364,1000,2934.428299
1291.908389,1000,2952.673085
1004.707908,1000,2955.263821
1899.486862,1000,2974.996767
890.650118,1000,2977.645394
1126.023626,1000,2996.093644
1308.608831,1000,2998.773634
1025.698745,1000,3017.063591
1703.393058,1000,3019.626015
934.400275,1000,3037.997
947.820998,1000,3040.639689
928.500842,1000,3059.041881
1946.065755,1000,3061.696228
1346.144897,1000,3080.047472
879.92611,1000,3082.704241
989.647055,1000,3101.066012
913.862916,1000,3127.701899
1787.00582,1000,3146.115805
1672.488153,1000,3148.637058
1088.693166,1000,3166.968512
1382.067496,1000,3169.670722
787.671761,1000,3187.980207
1341.541151,1000,3190.628889
975.227252,1000,3209.015526
1704.346813,1000,3211.674465
1803.145667,1000,3229.99883
1780.453551,1000,3232.555527
940.425369,1000,3251.025508
1761.732529,1000,3255.315364
1465.395821,1000,3273.493719
1646.055737,1000,3276.082309
945.637636,1000,3294.314568
1670.235185,1000,3296.98882
1684.253257,1000,3315.216621
1062.148434,1000,3317.851293
2016.325484,1000,3335.982314
1222.78001,1000,3338.591872
1160.113864,1000,3356.906498
1782.033259,1000,3359.512955
1315.894828,1000,3362.161632
934.079407,1000,3380.431608
886.434237,1000,3406.799802
925.071431,1000,3425.085615
1087.175938,1000,3427.669942
1356.232766,1000,3445.892742
1786.327373,1000,3448.472808
1619.091883,1000,3466.757026
1761.32436,1000,3469.357641
2037.757181,1000,3487.971035
1000.709709,1000,3490.650644
1035.01186,1000,3508.878055
2061.571503,1000,3511.42859
1827.519216,1000,3529.650575
1043.984632,1000,3534.005571
926.521101,1000,3552.336957
1291.066352,1000,3554.949649
1026.9906,1000,3573.305339
915.073305,1000,3575.930748
967.059757,1000,3594.204249
1830.33693,1000,3596.757816
1307.271518,1000,3614.968205
1098.102264,1000,3617.582866
1068.058067,1000,3635.984807
1822.456102,1000,3638.561582
880.549638,1000,3656.871983
2009.611632,1000,3659.380571
1051.069746,1000,3701.29165
1029.188474,1000,3703.875262
866.661685,1000,3722.464277
1822.212578,1000,3725.02886
942.477744,1000,3743.249019
984.287181,1000,3745.89335
1731.995065,1000,3764.026377
956.306699,1000,3766.632291
1821.265502,1000,3784.946942
1394.849291,1000,3787.494082
1810.176806,1000,3805.858817
2066.495774,1000,3808.411484
1058.441189,1000,3828.365477
1812.779977,1000,3830.927129
2103.262579,1000,3849.169443
978.700476,1000,3851.871747
1354.105878,1000,3854.479945
2107.936064,1000,3872.67332
1085.832031,1000,3875.216548
2098.451765,1000,3893.556423
974.05616,1000,3896.197567
1007.60749,1000,3915.696019
1418.112187,1000,3918.295643
986.377858,1000,3936.451437
980.621072,1000,3939.102061
1207.302069,1000,3981.709846
1167.393309,1000,3984.265797
1783.253629,1000,4002.446132
1832.359296,1000,4005.004666
1855.170044,1000,4023.257261
1127.170912,1000,4025.86455
1723.904723,1000,4044.12752
1168.114152,1000,4046.68112
1809.225005,1000,4064.867848
926.959483,1000,4067.455362
1792.005105,1000,4085.751487
1868.944096,1000,4088.318523
1842.474771,1000,4108.258833
906.824087,1000,4110.810728
1838.26565,1000,4129.271167
1127.840158,1000,4131.82204
1893.728949,1000,4150.380234
1800.428976,1000,4152.937794
1411.282104,1000,4171.13061
1236.831381,1000,4173.661552
1853.397227,1000,4192.019916
1315.438631,1000,4194.535568
1193.306138,1000,4212.690696
1869.373645,1000,4215.243757
1311.816152,1000,4233.442575
1841.454338,1000,4261.062335
2036.392832,1000,4279.436371
1814.552039,1000,4282.052693
826.77445,1000,4300.367892
1857.035482,1000,4302.944612
1210.374007,1000,4321.260239
1240.165776,1000,4323.817205
931.345459,1000,4342.57966
169.023089,380,4343.542772
737.092729,1000,4346.112029
934.424411,1000,4364.443374
1399.579698,1000,4367.035928
1111.507469,1000,4385.471566
877.16483,1000,4389.747458
1264.778222,1000,4408.23969
932.272797,1000,4410.807087
1258.666575,1000,4429.032386
938.850677,1000,4431.67279
1162.666669,1000,4449.953288
1911.791782,1000,4452.487671
1259.18259,1000,4470.7674
2005.234062,1000,4473.254214
1898.713585,1000,4491.418985
1343.135311,1000,4493.924528
1444.924187,1000,4512.264167
1930.985097,1000,4539.1428
1048.10854,1000,4541.750919
2142.591137,1000,4559.985628
1346.991838,1000,4562.498541
1470.666909,1000,4580.720527
1218.648068,1000,4583.368021
917.604208,1000,4601.703333
1909.813874,1000,4604.24145
1307.057472,1000,4622.451138
925.691381,1000,4625.005114
1321.462007,1000,4643.31003
1596.087605,1000,4645.825516
2245.143043,1000,4664.001071
1423.963804,1000,4668.273209
1429.147134,1000,4686.5863
947.759266,1000,4689.185031
1048.865423,1000,4707.429312
2154.931966,1000,4709.939412
960.319502,1000,4728.312736
1760.259032,1000,4730.928464
1457.255405,1000,4749.198593
1122.204142,1000,4751.792653
1855.263882,1000,4770.439155
1826.143493,1000,4773.016772
1884.369315,1000,4791.49531
2229.887112,1000,4817.642311
1362.488235,1000,4835.899224
1425.761733,1000,4838.412686
1548.65118,1000,4856.702508
1459.072689,1000,4859.237478
2237.400577,1000,4877.650405
1565.613002,1000,4880.185897
1325.487037,1000,4898.695923
2203.270185,1000,4901.180266
1443.754754,1000,4919.471558
1403.282351,1000,4922.007389
1955.298392,1000,4940.390115
1397.516184,1000,4942.911163
938.611992,1000,4962.966955
1393.516132,1000,4965.547242
1972.076243,1000,4983.798595
1621.655002,1000,4986.36401
1979.419933,1000,5004.584908
964.790731,1000,5007.14035
1658.796783,1000,5009.66266
1382.914143,1000,5028.138645
1505.270495,1000,5030.70601
1939.198035,1000,5049.021228
1763.538387,1000,5051.527799
1536.683699,1000,5069.742716
1425.365592,1000,5096.581169
1318.845015,1000,5115.017295
960.857248,1000,5117.564616
1261.669199,1000,5135.889959
1481.289675,1000,5138.480143
1957.593987,1000,5156.747409
1910.259276,1000,5159.240452
959.772738,1000,5177.663362
1631.527446,1000,5180.198379
1628.845382,1000,5198.379075
923.807558,1000,5200.948095
994.168245,1000,5219.230808
1972.022845,1000,5221.749156
1664.166099,1000,5241.841061
1999.139352,1000,5244.383204
1880.600592,1000,5262.630224
1939.104883,1000,5265.120879
1929.483174,1000,5283.499014
954.73761,1000,5286.05973
1739.299012,1000,5304.4252
1926.969741,1000,5306.924481
2255.903918,1000,5325.157586
2014.444626,1000,5327.677752
1170.221093,1000,5345.863621
1361.364479,1000,5348.392621
1029.865012,1000,5390.651644
1923.104419,1000,5393.159453
1878.872163,1000,5411.216257
591.237258,1000,5413.713829
1363.698802,1000,5431.872637
863.937839,1000,5434.426072
1818.680909,1000,5452.665891
1015.611221,1000,5455.199408
796.270277,1000,5473.439475
1940.089715,1000,5475.936569
1894.431984,1000,5494.189781
2016.449072,1000,5496.701092
2027.628462,1000,5499.192396
1157.336217,1000,5519.062495
1663.155853,1000,5521.628078
1882.234771,1000,5539.718181
1479.097812,1000,5542.22251
1948.344372,1000,5560.409673
309.10398,422,5561.46759
36.322378,65,5561.630361
1909.402918,1000,5579.853727
1621.667843,1000,5582.352267
1717.830024,1000,5600.630697
1013.741544,1000,5603.195614
1407.813461,1000,5621.317536
1447.970193,1000,5623.823311
2000.13244,1000,5641.978537
1506.230901,1000,5668.815165
2030.45761,1000,5687.027071
1156.054027,1000,5689.578172
1449.471103,1000,5707.708542
1381.400054,1000,5710.216408
1941.946762,1000,5728.385685
1441.073894,1000,5730.883185
1123.593605,1000,5733.391424
194.657059,238,5749.643082
1870.094618,1000,5752.132949
1947.662534,1000,5770.250649
187.727397,423,5771.30765
1812.133431,1000,5773.806998
1846.41483,1000,5793.744022
925.379334,1000,5796.30436
2030.356219,1000,5814.565363
1901.944968,1000,5817.050516
1834.675573,1000,5835.246094
