#{"t_start": 1650954391.1164305, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
792.197405,1000,4.0314
796.901689,1000,6.759133
780.932193,1000,26.306595
780.509888,1000,29.05725
820.877735,1000,48.181674
806.074889,1000,50.916325
780.325947,1000,69.931971
782.529111,1000,72.665079
798.400962,1000,91.648277
794.567307,1000,94.374495
778.616449,1000,113.516079
787.878757,1000,116.232502
786.85323,1000,137.25956
792.30942,1000,139.9965
822.835497,1000,158.936196
794.917867,1000,161.670495
796.488859,1000,180.584423
795.747666,1000,183.319344
826.160999,1000,202.200323
791.40255,1000,204.930234
785.001094,1000,223.781892
791.902989,1000,226.511981
848.411739,1000,245.518564
783.045011,1000,248.249618
778.826963,1000,267.091427
841.456245,1000,298.183098
819.37971,1000,317.171307
829.80642,1000,319.888146
797.019013,1000,338.951357
797.372631,1000,341.695386
828.379536,1000,360.800541
810.628558,1000,363.543447
827.281868,1000,382.688699
805.050209,1000,385.417646
845.251657,1000,404.507601
857.676547,1000,407.234405
838.53134,1000,426.35095
820.257568,1000,430.853864
808.822469,1000,449.681123
816.642427,1000,452.432404
804.767584,1000,471.392176
854.80225,1000,474.126219
886.047421,1000,476.818133
816.596167,1000,495.899091
820.072631,1000,498.645651
852.012241,1000,517.866136
837.432247,1000,520.619984
884.703157,1000,539.785427
810.734026,1000,542.536544
827.873161,1000,561.328942
881.934849,1000,591.33427
869.057109,1000,610.419569
858.06294,1000,613.169629
813.175867,1000,632.187016
851.715353,1000,634.97545
874.35388,1000,653.946127
862.341887,1000,656.67805
813.328772,1000,675.52964
881.047439,1000,678.216773
859.060009,1000,697.105182
891.127819,1000,699.860323
861.033662,1000,718.940607
854.070208,1000,723.417892
883.061784,1000,742.18285
868.256263,1000,744.937117
858.067576,1000,763.872346
822.092414,1000,766.578229
945.032557,1000,785.516125
862.572897,1000,788.277065
821.774973,1000,807.205928
873.354981,1000,809.987391
892.084308,1000,828.95946
874.683148,1000,831.764076
878.283598,1000,850.867826
880.050491,1000,853.644372
893.821106,1000,899.4303
867.889733,1000,902.197067
876.535301,1000,921.358083
869.092912,1000,924.111155
867.369401,1000,942.897763
899.716802,1000,945.675349
822.854795,1000,964.565946
903.388778,1000,967.328787
897.970588,1000,986.29227
902.103608,1000,989.083304
885.652297,1000,991.801468
880.746606,1000,1010.775861
919.829887,1000,1015.189845
932.852359,1000,1034.111573
905.423636,1000,1036.793294
841.303976,1000,1055.706599
885.942525,1000,1058.467395
908.809729,1000,1077.350536
