#{"t_start": 1650954391.0713491, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
817.035994,1000,4.07316
792.907591,1000,6.802059
805.707612,1000,26.349478
806.047526,1000,29.100152
797.291784,1000,48.224597
811.541219,1000,50.958867
807.005321,1000,69.974758
791.182305,1000,72.706987
781.201314,1000,91.691136
796.043328,1000,94.417445
778.272041,1000,113.55902
797.90729,1000,116.275056
782.726433,1000,137.301401
821.74253,1000,140.039636
775.187817,1000,158.97905
846.916209,1000,161.713748
839.295333,1000,180.627273
847.047618,1000,183.36264
810.043999,1000,202.243183
788.007681,1000,204.973431
824.203714,1000,223.824622
790.849783,1000,226.554794
794.905215,1000,245.561391
827.03657,1000,248.292687
841.915626,1000,267.134318
812.962525,1000,298.225858
866.69924,1000,317.214159
852.230214,1000,319.931393
834.766595,1000,338.994204
847.179732,1000,341.738643
809.069408,1000,360.843653
808.380827,1000,363.586575
771.536712,1000,382.731533
824.012351,1000,385.460881
822.039349,1000,404.550753
781.723829,1000,407.277663
844.418489,1000,426.393822
813.258178,1000,430.896906
853.030695,1000,449.723995
846.414526,1000,452.475326
803.919733,1000,471.435018
828.964163,1000,474.169194
873.247688,1000,476.861
864.315293,1000,495.941884
821.512297,1000,498.688852
889.611371,1000,517.909003
832.41146,1000,520.662891
809.531663,1000,539.828267
852.341908,1000,542.579469
870.953251,1000,561.371796
797.748132,1000,591.376957
859.224444,1000,610.462492
815.783362,1000,613.212456
859.050716,1000,632.230105
840.025334,1000,635.018535
880.327721,1000,653.989014
814.75728,1000,656.721296
860.932632,1000,675.572388
856.524698,1000,678.259509
815.890558,1000,697.148154
857.249287,1000,699.903696
881.669916,1000,718.983485
883.035635,1000,723.461069
879.044878,1000,742.225653
889.340745,1000,744.980277
882.78824,1000,763.915101
871.582751,1000,766.621484
887.046096,1000,785.559027
910.905566,1000,788.320254
880.941756,1000,807.248753
879.811422,1000,810.030689
875.960951,1000,829.002352
867.335978,1000,831.807266
825.452659,1000,850.910609
896.989396,1000,853.68762
882.544651,1000,899.472795
911.867841,1000,902.24004
855.31584,1000,921.401103
883.082583,1000,924.154341
942.967653,1000,942.940603
900.937967,1000,945.718087
875.834878,1000,964.608834
894.479889,1000,967.371695
875.211512,1000,986.335079
949.634568,1000,989.126063
896.913409,1000,991.844676
899.468254,1000,1010.818784
936.322378,1000,1015.232793
901.093829,1000,1034.154722
899.004083,1000,1036.836549
956.589282,1000,1055.749484
909.0006,1000,1058.510347
898.929572,1000,1077.393392
835.853946,1000,1080.198254
947.277641,1000,1099.183186
803.585149,1000,1101.886061
894.568393,1000,1121.025082
866.777644,1000,1123.776613
984.734742,1000,1142.980693
1054.024908,1000,1145.63588
1027.901514,1000,1190.206734
882.671787,1000,1192.86493
886.926222,1000,1211.674618
792.343052,1000,1214.325753
828.812702,1000,1232.942098
1295.134127,1000,1235.646532
970.823242,1000,1254.380004
1053.434074,1000,1256.985893
931.266448,1000,1275.853084
880.150464,1000,1278.615793
1092.865217,1000,1297.559998
889.46188,1000,1300.246809
904.672646,1000,1320.980618
903.548048,1000,1323.70816
913.088028,1000,1342.369038
889.17339,1000,1344.968028
1097.802313,1000,1363.635348
855.502426,1000,1366.327377
1329.472759,1000,1384.925766
1109.757922,1000,1387.614934
1041.463308,1000,1406.546769
1296.500756,1000,1409.250131
920.05752,1000,1428.452914
949.404564,1000,1431.152936
894.595489,1000,1450.347249
955.26477,1000,1478.774946
925.365969,1000,1497.625207
811.951387,1000,1500.377348
905.935401,1000,1503.072502
970.149779,1000,1522.026898
923.132296,1000,1524.763326
1139.276967,1000,1543.69919
903.805896,1000,1546.4014
915.160455,1000,1565.52964
1090.976001,1000,1568.253279
807.93533,1000,1587.214811
886.045272,1000,1589.948286
920.0805,1000,1610.75081
1426.017725,1000,1613.437081
892.208747,1000,1632.306007
1358.801438,1000,1635.056747
961.541657,1000,1653.769983
1369.670828,1000,1656.411222
951.150469,1000,1675.143759
1460.01872,1000,1677.884905
949.54208,1000,1696.503404
1331.786707,1000,1699.192264
953.779424,1000,1717.997559
1184.68945,1000,1720.668121
973.425279,1000,1739.186488
1084.660275,1000,1767.818438
811.539961,1000,1786.742908
808.229111,1000,1789.415128
901.045808,1000,1808.473923
937.527619,1000,1811.128469
1565.336583,1000,1829.799662
1562.685017,1000,1832.425815
966.704468,1000,1851.173989
1036.702055,1000,1853.829219
926.631289,1000,1872.504931
913.525784,1000,1875.328121
1564.458099,1000,1893.76794
1045.595573,1000,1898.147773
1048.008794,1000,1916.96373
1353.265748,1000,1919.541889
1397.060056,1000,1938.355655
906.906635,1000,1941.05544
1012.211245,1000,1960.054265
1549.723366,1000,1962.710073
1555.609296,1000,1981.451725
1066.925423,1000,1984.067503
1291.379192,1000,1986.651464
1019.255806,1000,2005.21173
994.814483,1000,2007.807474
1512.40061,1000,2026.423769
1594.047012,1000,2054.778725
1492.432085,1000,2073.416103
1330.853217,1000,2076.051821
934.15518,1000,2094.924527
810.52538,1000,2097.623726
1654.38723,1000,2116.37904
1669.44636,1000,2119.07274
1516.089433,1000,2137.750682
1099.999029,1000,2140.391092
1515.371022,1000,2159.259696
860.923852,1000,2161.865532
928.113183,1000,2180.731163
1385.674293,1000,2185.123966
1379.633931,1000,2203.670012
1679.113292,1000,2206.286983
1667.980482,1000,2225.017466
874.380206,1000,2227.670633
855.499508,1000,2246.429164
1592.75985,1000,2249.040966
933.287132,1000,2267.890152
1043.532972,1000,2270.463094
1691.11329,1000,2289.161617
844.812489,1000,2291.761257
916.522653,1000,2310.39476
1052.592401,1000,2313.085158
900.760841,1000,2357.636085
1219.347715,1000,2360.266086
1439.725946,1000,2378.974061
1060.183937,1000,2381.654947
922.288415,1000,2400.519703
1172.582716,1000,2403.069647
864.492013,1000,2422.099233
1662.482452,1000,2424.705559
833.96825,1000,2443.862458
849.974697,1000,2446.49503
873.043489,1000,2465.514895
891.171949,1000,2468.188159
1065.277409,1000,2488.434187
874.536011,1000,2491.095436
1138.240237,1000,2493.643063
1668.045189,1000,2512.38752
1762.243853,1000,2514.960915
1796.70317,1000,2533.591051
1215.131433,1000,2536.200179
1707.002574,1000,2554.625408
1366.020695,1000,2557.294808
870.198745,1000,2576.085135
739.719088,1000,2578.827663
794.861242,1000,2597.432281
1513.889188,1000,2600.103303
1196.318335,1000,2644.621458
995.463026,1000,2647.236842
1351.754362,1000,2665.872891
917.825848,1000,2668.540375
1612.525863,1000,2687.051362
1129.799113,1000,2689.699606
1282.415168,1000,2708.396526
1848.610815,1000,2710.930568
1725.61237,1000,2729.791727
1008.69993,1000,2732.529794
1039.172035,1000,2751.163707
1855.169984,1000,2753.726308
917.040984,1000,2774.323373
1640.752527,1000,2776.859486
1291.059734,1000,2795.755916
1605.074371,1000,2798.408535
1754.998627,1000,2817.391496
1059.214348,1000,2819.95499
1156.676227,1000,2838.854235
898.048049,1000,2841.494206
1592.038173,1000,2860.348715
957.661751,1000,2862.949905
1197.946158,1000,2881.925751
868.328995,1000,2884.681815
974.339024,1000,2903.423841
862.955336,1000,2932.723444
953.601339,1000,2951.720868
886.595319,1000,2954.395901
1811.695547,1000,2973.107002
1117.482808,1000,2975.752487
1646.626538,1000,2978.372913
1201.444505,1000,2997.261233
1920.88156,1000,2999.821296
1091.592097,1000,3018.566394
1756.070231,1000,3021.145272
1142.79965,1000,3039.853474
1731.859206,1000,3042.46094
1315.80092,1000,3062.949642
995.446336,1000,3065.617178
967.489649,1000,3084.50158
1061.969333,1000,3087.191472
1734.433259,1000,3105.881192
1610.667741,1000,3108.458423
1283.658385,1000,3127.341832
1404.548508,1000,3129.996026
1046.563731,1000,3148.911042
972.672306,1000,3151.576959
960.587593,1000,3170.555885
963.095802,1000,3173.219889
1091.531809,1000,3192.318771
1937.763577,1000,3222.118083
1698.541287,1000,3241.002968
1954.288422,1000,3243.525994
1008.494885,1000,3262.396615
963.9509,1000,3265.108056
996.320784,1000,3283.9749
947.288336,1000,3286.630733
1369.429575,1000,3305.463659
1006.38546,1000,3308.139523
1838.409144,1000,3326.933002
1371.259339,1000,3329.502845
878.797456,1000,3348.619685
1767.595201,1000,3352.970883
1971.1217,1000,3371.741783
1313.171697,1000,3374.350461
886.431909,1000,3393.209769
1012.721807,1000,3395.894773
1978.68723,1000,3414.726265
1003.343526,1000,3417.381544
1715.851148,1000,3436.22017
1339.941949,1000,3438.84823
1335.590155,1000,3457.739254
1314.653246,1000,3460.367405
1037.987002,1000,3463.034331
2006.785505,1000,3481.845433
2026.454955,1000,3510.365613
894.662841,1000,3529.14617
1329.991567,1000,3531.738839
1036.771284,1000,3550.616523
1028.711909,1000,3553.214137
996.891088,1000,3572.168194
1696.905832,1000,3574.788715
1058.501457,1000,3593.573173
952.527646,1000,3596.276175
1041.54046,1000,3615.249592
1780.370505,1000,3617.819327
978.441391,1000,3636.706767
1173.813357,1000,3641.136867
2014.245727,1000,3660.22052
916.433597,1000,3662.852649
1004.96936,1000,3681.877249
1885.540387,1000,3684.520705
1382.329709,1000,3703.421782
1305.286963,1000,3705.985251
1727.865225,1000,3724.75185
1016.661998,1000,3727.384077
886.917389,1000,3746.279804
1909.495946,1000,3748.869609
1774.546169,1000,3767.657836
1983.776638,1000,3770.181912
1821.152801,1000,3814.616214
1141.130784,1000,3817.202434
1067.442457,1000,3836.008316
1122.651762,1000,3838.584597
998.396208,1000,3857.467657
900.793685,1000,3860.126201
1318.883894,1000,3878.966491
1789.459801,1000,3881.57897
1841.556853,1000,3902.074708
1033.500666,1000,3904.631191
1100.927441,1000,3923.456358
1810.913845,1000,3926.02253
1183.701409,1000,3946.53539
2115.898581,1000,3949.122627
1762.418884,1000,3967.983573
972.86191,1000,3970.704324
1032.200566,1000,3973.325016
2110.208058,1000,3992.119624
1237.37881,1000,3994.670178
2039.117477,1000,4013.371441
1279.616973,1000,4016.022997
1107.898887,1000,4034.771209
1357.262946,1000,4037.391891
923.845018,1000,4056.86983
2081.222619,1000,4059.537922
1005.425767,1000,4104.855568
1852.225694,1000,4107.420386
1322.936799,1000,4126.288928
719.027731,1000,4128.860672
1508.191604,1000,4147.588969
908.732814,1000,4150.205646
1855.702568,1000,4168.960374
2148.520454,1000,4171.516902
1080.64945,1000,4190.159818
1797.945365,1000,4192.76127
1744.018659,1000,4211.480841
1342.097766,1000,4214.066948
1415.083694,1000,4234.454618
1310.691176,1000,4237.023215
2241.203548,1000,4255.910719
1147.65662,1000,4258.473882
951.803358,1000,4277.246174
2152.416329,1000,4279.813703
1192.000218,1000,4298.417887
1164.897371,1000,4300.972057
1305.211726,1000,4319.809995
1251.811627,1000,4322.342923
2171.339553,1000,4340.891124
1023.148811,1000,4343.46116
2104.325771,1000,4362.164426
2126.192085,1000,4391.406009
1849.372733,1000,4410.087029
1276.194531,1000,4412.721543
1337.426939,1000,4431.568071
1419.201437,1000,4434.163863
1855.946457,1000,4452.833823
1308.655096,1000,4455.411718
1891.836751,1000,4474.132035
1821.196613,1000,4476.687615
1130.866265,1000,4479.348514
2204.086279,1000,4498.042757
933.606077,1000,4500.693519
2144.04076,1000,4521.196952
2181.534323,1000,4523.82121
691.59326,576,4541.477323
1438.397056,1000,4544.066013
1193.310502,1000,4562.880794
1538.376995,1000,4565.521241
1110.876972,1000,4584.104714
985.524354,1000,4586.669548
1851.429795,1000,4605.447185
1827.139011,1000,4607.961676
1514.815027,1000,4626.595121
1315.121807,1000,4629.136919
1156.79816,1000,4647.811745
1350.991063,1000,4677.023821
1916.539286,1000,4695.88732
1139.493247,1000,4698.435757
1911.720794,1000,4717.025463
1882.565133,1000,4719.57321
916.671689,1000,4738.473973
2174.432194,1000,4741.113914
1824.567941,1000,4759.880405
1998.933538,1000,4762.394255
1445.312697,1000,4764.959257
1378.654765,1000,4783.787697
2242.381352,1000,4786.316828
1930.721086,1000,4806.759138
969.698935,1000,4809.355923
943.302751,1000,4828.009687
265.53947,338,4828.895366
912.761103,1000,4847.673145
1610.365092,1000,4850.204973
1435.822648,1000,4868.813173
1438.937568,1000,4871.466472
2205.02369,1000,4890.090663
1479.951677,1000,4892.687906
943.742655,1000,4911.426025
1917.552075,1000,4913.990687
967.657307,1000,4916.560397
1409.726355,1000,4935.091634
1487.764558,1000,4963.498986
1387.682142,1000,4982.175376
1335.656548,1000,4984.701464
927.287753,1000,5003.425784
1864.812496,1000,5005.946009
1872.445108,1000,5024.69298
927.993259,1000,5027.296771
1934.478592,1000,5046.176659
2261.783585,1000,5048.677863
1081.623172,1000,5067.408928
1436.52361,1000,5069.932553
1537.750072,1000,5088.217713
1543.715556,1000,5092.535613
1294.183606,1000,5111.209857
1650.717229,1000,5113.777703
967.084648,1000,5132.486071
1648.403046,1000,5135.001737
1932.674857,1000,5153.753646
1514.871189,1000,5156.311858
1533.206861,1000,5175.215171
1064.056605,1000,5177.810676
1472.84087,1000,5196.651773
1658.807284,1000,5199.171541
1887.16491,1000,5218.088145
1350.86156,1000,5220.61775
1338.923776,1000,5265.64515
1375.340958,1000,5268.190497
1577.964525,1000,5286.939976
1421.559797,1000,5289.561439
1928.24177,1000,5308.398134
1448.613313,1000,5310.916133
2287.52576,1000,5329.718873
963.338892,1000,5332.329572
1910.616491,1000,5351.005724
1244.250658,1000,5353.559381
2083.670316,1000,5372.379653
2210.458688,1000,5374.934821
929.104794,1000,5395.420069
961.428155,1000,5398.004915
1905.441816,1000,5416.802268
1946.589165,1000,5419.314634
1300.893409,1000,5421.832597
2267.466986,1000,5440.549158
847.077802,1000,5443.124634
1876.413691,1000,5461.63896
1018.827153,1000,5464.187054
1412.368091,1000,5482.935748
1817.328477,1000,5485.461729
1215.309952,1000,5504.089459
932.423362,1000,5506.688086
1750.070024,1000,5550.76996
1611.710498,1000,5553.290926
2029.833676,1000,5571.923826
2223.9325,1000,5574.440593
1406.978857,1000,5593.30387
938.412286,1000,5595.940266
2165.93778,1000,5614.579257
1395.008485,1000,5617.125087
1920.449011,1000,5635.838144
1186.968257,1000,5638.36973
1834.319404,1000,5657.143548
1378.753035,1000,5659.667479
2303.272878,1000,5680.022636
1070.418814,1000,5682.628918
1944.231173,1000,5701.34306
1999.827494,1000,5703.871171
2236.201153,1000,5722.533624
1977.835893,1000,5725.052375
2041.811099,1000,5743.658745
1374.169438,1000,5746.18013
1365.271559,1000,5764.894709
1310.373495,1000,5767.475997
1391.159697,1000,5786.152338
1461.745611,1000,5788.683231
1704.493265,1000,5807.353319
2295.598714,1000,5836.070302
1468.113873,1000,5854.805456
996.867359,1000,5857.368221
1504.4822,1000,5876.059793
1443.34617,1000,5878.581338
1014.232485,1000,5897.194823
2071.935137,1000,5899.710862
1031.736844,1000,5918.558031
1887.36734,1000,5921.054534
1463.557681,1000,5923.558319
1972.561472,1000,5942.191936
1886.172121,1000,5944.70656
1091.256134,1000,5965.087237
962.794653,1000,5967.689309
2338.634521,1000,5986.590324
1421.537738,1000,5989.100942
2327.640477,1000,6007.85752
1833.198445,1000,6010.365125
1966.888781,1000,6029.038848
1454.975728,1000,6031.555578
1441.549055,1000,6050.189841
2042.617269,1000,6052.699214
2198.462175,1000,6071.396694
1352.364832,1000,6073.905767
1400.083072,1000,6092.556366
2045.920073,1000,6120.776824
2140.92252,1000,6139.726217
1506.068238,1000,6142.232849
1073.131701,1000,6160.940279
2159.895437,1000,6163.441237
1352.782012,1000,6182.0078
2321.110435,1000,6184.507117
1508.38749,1000,6203.128571
1354.843298,1000,6205.636283
1982.119369,1000,6224.282329
1423.25532,1000,6226.806338
828.440116,1000,6245.570163
2000.5771,1000,6249.867891
2114.649357,1000,6268.53455
1229.64442,1000,6271.068443
1869.020651,1000,6289.950027
888.955042,1000,6292.475176
1845.214837,1000,6311.255752
231.339934,295,6311.993258
2073.613173,1000,6314.507948
1216.286038,1000,6333.280974
1336.311369,1000,6335.79048
1990.329271,1000,6354.639222
2129.110654,1000,6357.143694
813.446536,1000,6375.732505
1970.563944,1000,6403.769062
2094.595556,1000,6422.580785
1917.355842,1000,6425.1089
1985.54979,1000,6443.927766
1265.091868,1000,6446.45751
987.782663,885,6464.709331
464.707705,619,6466.277281
1401.703189,1000,6468.788671
1353.346458,1000,6487.594366
1407.294157,1000,6490.142118
2405.821615,1000,6508.852627
1865.069019,1000,6511.356148
1267.433926,1000,6530.179662
1434.72252,1000,6534.539387
1193.962273,1000,6553.137215
2176.896083,1000,6555.651484
1794.979689,1000,6574.24783
1439.57929,1000,6576.817268
657.927306,930,6595.148936
1906.271957,1000,6597.667275
1522.143021,1000,6616.16457
2123.230457,1000,6618.732149
2314.030981,1000,6637.165656
1510.698198,1000,6639.701268
2185.331863,1000,6658.444536
1453.727516,1000,6660.944669
1481.056893,1000,6705.248192
1418.408291,1000,6707.764206
926.859111,1000,6726.391203
2110.545306,1000,6728.943401
2116.050408,1000,6747.519896
2231.768434,1000,6750.025675
2422.345824,1000,6768.487129
1747.388764,1000,6770.989069
1401.266953,1000,6773.496121
2447.9349,1000,6792.05171
2140.525059,1000,6794.55232
1303.111035,1000,6813.181908
1441.232394,1000,6817.436686
2282.805862,1000,6836.098858
1450.599712,1000,6838.598016
479.083485,315,6855.471427
1395.480669,1000,6857.992228
2312.711977,1000,6876.556791
2149.216495,1000,6879.065243
874.453064,711,6880.852033
1061.497763,1000,6899.435592
1368.825132,1000,6901.957115
681.471099,1000,6920.641242
2476.582342,1000,6923.152391
1398.591394,1000,6941.919299
1463.169196,1000,6944.453432
2388.500676,1000,6989.610216
2466.085755,1000,6992.116694
2293.018817,1000,7010.895741
2142.596837,1000,7013.398695
1183.618703,928,7031.924637
1947.849505,1000,7034.43235
2480.397077,1000,7053.062576
1367.171936,1000,7055.569006
2157.444249,1000,7074.241544
1453.623474,1000,7076.746112
1978.371369,1000,7095.504398
1581.045961,1000,7098.00434
2116.460143,1000,7118.253859
971.236232,1000,7120.77161
2441.58151,1000,7139.521965
2250.226269,1000,7142.025806
2500.783627,1000,7160.639709
2214.189552,1000,7163.195179
2056.199281,1000,7181.729354
1067.600424,1000,7184.261013
1520.00633,1000,7203.032439
2529.872865,1000,7205.532643
2026.813624,1000,7224.803876
1882.501018,1000,7227.303085
2307.756107,1000,7229.797701
2336.198899,1000,7273.041345
2388.821765,1000,7275.513444
1424.85751,878,7293.853181
2583.566016,1000,7296.346813
2358.425134,1000,7315.073032
1453.334331,1000,7317.569211
2503.708041,1000,7336.128947
1397.709055,1000,7338.623507
1496.217043,1000,7357.374315
2353.500837,1000,7359.862741
1936.686974,1000,7378.756312
2628.250144,1000,7381.242388
760.255405,682,7399.450655
1983.383189,1000,7403.65838
1452.062938,1000,7422.691953
1473.362179,1000,7425.187602
2619.156028,1000,7443.891751
2359.691627,1000,7446.388186
2171.633229,1000,7465.106252
1989.361148,1000,7467.598247
2457.68589,1000,7486.498342
2456.411961,1000,7488.991112
1381.015288,1000,7491.52026
1422.787244,1000,7510.146741
2563.454906,1000,7512.635671
908.759435,823,7530.763088
2401.523881,1000,7557.273771
1386.246576,1000,7576.264983
2606.387518,1000,7578.742346
2695.019559,1000,7597.321892
2758.945434,1000,7599.805285
1512.691268,1000,7618.402694
2539.400405,1000,7620.876429
2021.712522,1000,7639.448015
1207.945365,1000,7641.965621
2234.178308,1000,7660.88631
1154.713257,1000,7663.37728
1359.212439,1000,7681.963646
2931.259229,1000,7686.171486
2785.271101,1000,7704.930073
2836.340249,1000,7707.422201
1472.750456,1000,7726.272344
1446.587289,1000,7728.784368
2715.960253,1000,7747.639283
83.339555,88,7747.864527
2319.063283,1000,7750.401305
2393.747376,1000,7769.415067
2528.930393,1000,7771.897439
924.20032,1000,7790.718256
1578.817042,1000,7793.212669
2528.747321,1000,7812.124035
1399.458403,1000,7839.48092
1410.552407,1000,7858.088438
2552.064065,1000,7860.579396
822.902884,1000,7879.090456
2396.318594,1000,7881.579464
1424.976596,1000,7900.104049
2374.312585,1000,7902.597102
2340.536911,1000,7920.875947
2817.712845,1000,7923.35489
2480.882279,1000,7942.117877
2017.603209,1000,7944.601463
1118.184533,1000,7947.096894
887.270243,1000,7966.072646
2619.145901,1000,7970.298722
1265.489318,1000,7988.881295
2384.595338,1000,7991.365
1481.315995,1000,8010.094244
2685.544355,1000,8012.573167
1180.285832,1000,8031.511114
2847.220356,1000,8033.991493
1972.251748,869,8052.697605
1376.010193,1000,8055.223188
1770.372074,1000,8074.078591
1333.13846,1000,8076.577771
256.695407,213,8077.107718
172.106165,115,8077.394252
1386.971748,553,8094.46269
2680.548233,1000,8096.934229
922.909868,894,8140.045768
2948.493767,1000,8142.557005
1476.574637,1000,8161.549077
2740.03156,1000,8164.02576
905.187931,1000,8182.713368
2726.232212,1000,8185.1807
2448.151525,1000,8203.796661
2316.718835,1000,8206.290992
2581.806179,1000,8224.922495
2766.101539,1000,8227.418296
2338.800026,1000,8246.40429
2823.001451,1000,8248.897036
1321.629391,1000,8270.874755
2637.782334,1000,8273.740054
1648.963109,1000,8276.222014
2595.508782,1000,8295.435487
2343.796293,1000,8297.936682
385.913121,347,8314.975439
1027.77242,1000,8317.474528
980.911452,1000,8336.104304
1346.677444,1000,8338.612149
2567.09226,1000,8357.20971
2013.65342,1000,8359.696154
2460.759443,1000,8378.403756
250.202698,1000,8380.892708
2482.00399,1000,8424.632164
3020.87151,1000,8427.124888
2874.869024,1000,8445.826725
2718.87264,1000,8448.31453
1417.986752,1000,8450.810473
2649.092347,1000,8469.469805
1484.333338,1000,8471.945795
1356.259382,1000,8490.589128
2362.791202,1000,8493.080694
2563.293809,1000,8511.905001
1399.8288,1000,8514.405232
2298.394618,1000,8533.016524
1403.349243,1000,8535.519119
2019.617672,1000,8556.047795
1269.551297,849,8558.162786
2354.615611,1000,8577.023208
2635.226218,1000,8579.502312
2507.903454,1000,8598.008157
2653.520583,974,8600.419916
1215.947438,1000,8619.122647
402.714707,448,8620.245415
1325.973165,1000,8622.754421
1286.873269,474,8640.232295
2767.177634,1000,8642.740513
3097.498765,1000,8661.599672
2630.682964,1000,8664.080617
1620.57519,1000,8682.685299
1500.848688,1000,8710.203258
2506.686478,1000,8729.029743
2532.35591,1000,8731.511905
2523.143913,1000,8750.245725
2714.170699,1000,8752.736427
1716.592488,1000,8771.553128
1393.112515,1000,8774.052674
2812.337667,1000,8792.662197
2720.682469,1000,8795.135575
2358.793798,1000,8797.604092
2390.935401,1000,8816.25338
794.662568,1000,8818.789375
2897.281103,1000,8839.270473
2040.957173,1000,8841.757765
2884.257513,1000,8860.191354
2362.286686,1000,8862.673971
2492.270691,1000,8881.306114
1470.649812,1000,8883.805214
1566.880369,1000,8902.522869
266.083019,166,8902.933903
1745.042711,1000,8905.420389
2755.267065,1000,8924.106438
1473.004582,1000,8926.621379
2559.907682,1000,8945.750522
1292.567683,1000,8948.266364
2425.745709,1000,8967.129755
1597.771133,1000,8993.897939
2557.308053,1000,9013.008771
1566.811444,1000,9015.484048
3085.31795,1000,9034.604624
2335.140049,1000,9037.091877
2406.898292,1000,9055.797456
1467.199368,1000,9058.302936
2371.701923,1000,9076.721607
2722.737797,1000,9079.232242
1307.141334,1000,9097.708959
2467.192619,1000,9100.179502
2188.579556,1000,9118.892894
2356.765668,1000,9123.144328
1432.876227,1000,9141.819035
1980.593455,1000,9144.308908
2811.593224,1000,9163.017069
2697.020765,1000,9165.502272
3219.755586,1000,9184.248077
1191.386717,1000,9186.732007
1419.91155,686,9204.594863
2851.672272,1000,9207.071759
3085.674941,1000,9209.563412
2522.905275,1000,9228.328795
1464.414755,1000,9230.822239
1601.926056,1000,9249.366054
1498.344926,1000,9275.897952
1159.352858,1000,9294.661147
2082.851069,1000,9297.137301
873.060927,1000,9315.957602
893.623862,1000,9318.459553
2372.587465,1000,9337.112872
3231.097264,1000,9339.635918
2487.04277,1000,9358.255993
1975.542932,691,9359.969848
2661.672011,1000,9378.584734
2993.20588,1000,9381.065609
2295.016928,1000,9400.097026
1590.765292,1000,9402.609961
3070.056631,1000,9422.929213
1942.027811,974,9425.342486
2961.793138,1000,9443.613159
1884.888449,1000,9446.094751
2788.402462,1000,9464.761683
2465.455852,1000,9467.248797
2568.237883,1000,9485.928864
1831.526395,1000,9488.414737
914.122229,711,9490.180798
2959.24913,1000,9508.906432
2581.2241,1000,9511.401291
2781.970351,1000,9530.142719
884.971658,1000,9557.099604
891.353448,1000,9575.890337
2229.021757,1000,9578.371996
1112.043479,1000,9597.057769
1029.365205,1000,9599.573027
483.119171,377,9600.508723
2848.42534,1000,9619.113745
2449.509658,1000,9621.601147
2792.943149,1000,9640.253953
3441.696964,1000,9642.727092
1281.130398,1000,9661.382036
2550.680654,1000,9663.859063
1560.258459,1000,9682.464862
1508.603605,1000,9684.936668
1452.855824,1000,9705.338835
2803.100611,1000,9707.808619
1575.649245,1000,9726.601764
2186.642451,1000,9729.088698
2980.2841,1000,9747.880971
3068.892737,1000,9750.378963
1618.585919,1000,9769.09067
1462.654273,1000,9771.591144
2801.225491,1000,9790.139741
1820.552723,1000,9792.6198
1676.526262,1000,9811.164229
1514.505547,1000,9813.64332
5.656021,10,9813.66866
365.019055,146,9814.03051
3240.0056,1000,9857.902886
2221.613322,1000,9860.420286
1845.042384,1000,9879.172095
1133.265532,1000,9881.675359
1540.093416,1000,9900.677081
1628.31577,1000,9903.217564
3312.449947,1000,9922.085028
1851.571331,1000,9924.576894
