#{"t_start": 1650954391.100683, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
787.2791,1000,4.045467
811.639099,1000,6.773803
778.344354,1000,26.321258
786.628679,1000,29.071929
795.743649,1000,48.196345
756.114134,1000,50.930765
819.007923,1000,69.946562
789.70824,1000,72.679209
797.609164,1000,91.662921
788.11235,1000,94.389173
794.63253,1000,113.530776
815.842073,1000,116.247
786.038277,1000,137.273731
783.607263,1000,140.011251
840.216011,1000,158.950873
817.392913,1000,161.685351
811.568628,1000,180.599042
804.2089,1000,183.334197
789.005754,1000,202.21494
850.801061,1000,204.945011
859.041696,1000,223.796416
828.610021,1000,226.526596
805.800152,1000,245.533216
792.520123,1000,248.264394
796.650458,1000,267.106129
791.093034,1000,298.197696
781.472413,1000,317.185982
752.048435,1000,319.903024
825.581908,1000,338.965985
796.485389,1000,341.710248
794.187498,1000,360.815371
857.670574,1000,363.558194
807.589392,1000,382.703317
866.343337,1000,385.43245
839.004314,1000,404.522386
834.486001,1000,407.249219
839.500531,1000,426.365607
819.147064,1000,430.86858
799.239358,1000,449.695765
846.675925,1000,452.447056
853.645682,1000,471.406821
833.475466,1000,474.140957
829.881023,1000,476.832809
804.904875,1000,495.91373
807.782298,1000,498.66045
807.198064,1000,517.880754
833.638188,1000,520.634663
880.764324,1000,539.800022
837.266919,1000,542.551229
843.935174,1000,561.343569
823.392782,1000,591.348786
858.60783,1000,610.434202
846.687273,1000,613.184276
819.356979,1000,632.201802
862.478677,1000,634.990216
809.38616,1000,653.960797
871.790573,1000,656.692892
813.56197,1000,675.544246
845.456296,1000,678.231395
852.271377,1000,697.119878
870.663372,1000,699.875239
888.071741,1000,718.955288
894.301404,1000,723.43271
862.512885,1000,742.197459
887.040812,1000,744.951879
862.858049,1000,763.886906
891.129148,1000,766.59308
868.743526,1000,785.5308
890.780949,1000,788.291869
861.564132,1000,807.220572
875.84449,1000,810.00226
904.294945,1000,828.974133
834.210429,1000,831.778901
822.752106,1000,850.882421
849.033814,1000,853.659183
823.160077,1000,899.444745
826.411645,1000,902.211755
839.425639,1000,921.372828
902.811681,1000,924.125915
862.165968,1000,942.912359
917.683379,1000,945.689918
863.619733,1000,964.580626
879.650635,1000,967.343417
881.930933,1000,986.306879
897.52849,1000,989.097921
952.513758,1000,991.816236
815.431074,1000,1010.790481
907.207374,1000,1015.204547
881.761784,1000,1034.12636
883.46551,1000,1036.808133
915.814024,1000,1055.72127
834.677281,1000,1058.482097
969.924988,1000,1077.365139
900.767493,1000,1080.170027
921.464055,1000,1099.154997
916.170153,1000,1101.85788
991.229526,1000,1120.996724
976.910731,1000,1123.748197
820.55573,1000,1142.952449
899.141946,1000,1145.607475
966.14642,1000,1190.178701
1092.791864,1000,1192.836533
1076.679509,1000,1211.646433
996.516626,1000,1214.297268
1033.395086,1000,1232.913909
916.950738,1000,1235.618185
847.334278,1000,1254.351797
839.79644,1000,1256.957824
906.898204,1000,1275.825334
920.453021,1000,1278.587631
967.597505,1000,1297.531777
1039.557551,1000,1300.218507
1110.694321,1000,1320.952379
915.343653,1000,1323.67999
1312.762818,1000,1342.340773
1099.887499,1000,1344.939662
941.309512,1000,1363.607102
936.793594,1000,1366.298965
918.450276,1000,1384.897594
892.459301,1000,1387.58655
790.402121,1000,1406.518388
894.906254,1000,1409.22174
889.968583,1000,1428.424701
1327.761294,1000,1431.124718
947.344184,1000,1450.319091
1070.911498,1000,1478.746737
940.243632,1000,1497.596981
915.788739,1000,1500.348913
1003.32157,1000,1503.044267
991.897813,1000,1521.998796
886.336307,1000,1524.735695
897.93851,1000,1543.67102
941.726387,1000,1546.373721
878.156835,1000,1565.501437
924.545753,1000,1568.22504
996.592487,1000,1587.186397
924.661719,1000,1589.920022
1376.258277,1000,1610.722587
915.151689,1000,1613.408748
915.003706,1000,1632.277787
858.499734,1000,1635.028316
1152.490392,1000,1653.741745
924.220825,1000,1656.383086
1117.101625,1000,1675.115423
906.723846,1000,1677.856553
1423.412762,1000,1696.475184
890.75474,1000,1699.163862
809.37212,1000,1717.969308
1403.565913,1000,1720.63969
1515.759686,1000,1739.158159
924.330901,1000,1767.790338
1059.547975,1000,1786.714628
1611.476851,1000,1789.386849
1457.243585,1000,1808.445827
926.120572,1000,1811.100185
1640.808088,1000,1829.771434
1551.055477,1000,1832.397396
1000.57477,1000,1851.145898
1013.09088,1000,1853.800913
1597.015213,1000,1872.476511
819.398974,1000,1875.299656
913.428142,1000,1893.739841
961.96151,1000,1898.119353
830.218299,1000,1916.935468
1266.596205,1000,1919.513473
918.647262,1000,1938.327565
1155.936036,1000,1941.027055
899.561039,1000,1960.026021
912.712974,1000,1962.681701
1246.372303,1000,1981.423583
1029.132557,1000,1984.039093
1236.91695,1000,1986.623328
1004.101943,1000,2005.183475
1027.01515,1000,2007.779261
818.826439,1000,2026.395647
904.348156,1000,2054.750654
838.826,1000,2073.387865
785.006442,1000,2076.023392
1033.319371,1000,2094.896303
1539.629757,1000,2097.595381
1162.487456,1000,2116.350765
901.542579,1000,2119.044418
1336.42938,1000,2137.722478
1314.678204,1000,2140.362795
923.556936,1000,2159.231495
996.15215,1000,2161.837263
1027.703813,1000,2180.702924
1530.472315,1000,2185.095708
1075.014915,1000,2203.641754
888.594913,1000,2206.258637
1133.945648,1000,2224.98923
945.833318,1000,2227.642239
1433.590247,1000,2246.400857
845.415873,1000,2249.012657
864.037594,1000,2267.861932
1171.60377,1000,2270.434675
1679.578802,1000,2289.133427
871.320048,1000,2291.732996
1756.068769,1000,2310.366496
1469.798208,1000,2313.056719
1729.110305,1000,2357.607914
1477.263935,1000,2360.237989
1179.224779,1000,2378.945847
1484.746745,1000,2381.626536
933.344077,1000,2400.491498
1725.51875,1000,2403.041171
1112.100177,1000,2422.070966
962.63099,1000,2424.677235
976.189658,1000,2443.834282
1185.707609,1000,2446.466608
867.386951,1000,2465.486531
1781.813743,1000,2468.159846
1824.844577,1000,2488.405918
935.071409,1000,2491.067231
1185.692789,1000,2493.614812
1548.530218,1000,2512.359268
1744.021292,1000,2514.93245
1140.408376,1000,2533.562782
877.127787,1000,2536.171815
1170.954433,1000,2554.597144
976.506737,1000,2557.266344
1488.999518,1000,2576.056947
953.162675,1000,2578.799264
906.35196,1000,2597.404147
885.942393,1000,2600.075103
1498.592975,1000,2644.593277
1331.521258,1000,2647.208522
1637.879169,1000,2665.844661
940.215345,1000,2668.51213
1548.998119,1000,2687.023136
982.988213,1000,2689.671171
909.496816,1000,2708.368212
1604.814012,1000,2710.902235
1637.213181,1000,2729.763542
938.58811,1000,2732.50147
950.218174,1000,2751.135503
1168.032825,1000,2753.69801
1801.440213,1000,2774.295119
1883.810555,1000,2776.831033
958.954839,1000,2795.727678
944.318934,1000,2798.380291
1165.070213,1000,2817.363273
1583.224404,1000,2819.926538
1324.896175,1000,2838.8265
955.175302,1000,2841.465858
1693.77872,1000,2860.320456
1598.899411,1000,2862.92143
1187.339629,1000,2881.897496
973.387321,1000,2884.653654
1214.638374,1000,2903.395568
1091.937958,1000,2932.695243
960.146448,1000,2951.692638
1094.758196,1000,2954.367526
1959.945695,1000,2973.078786
1031.81316,1000,2975.724063
975.351496,1000,2978.344929
884.631846,1000,2997.233059
1194.295154,1000,2999.793083
1726.728523,1000,3018.538135
1293.359575,1000,3021.116936
1921.18867,1000,3039.825203
1035.908294,1000,3042.432696
1758.680581,1000,3062.921365
1701.882889,1000,3065.588707
909.754338,1000,3084.473353
1018.487679,1000,3087.163133
1730.190076,1000,3105.852946
986.209696,1000,3108.430422
889.290697,1000,3127.313577
1315.376292,1000,3129.967673
999.324736,1000,3148.882789
983.14584,1000,3151.548565
1941.244022,1000,3170.527556
1954.627365,1000,3173.191523
884.634408,1000,3192.290788
878.83114,1000,3222.089876
833.351578,1000,3240.974752
1728.865662,1000,3243.497657
1361.224298,1000,3262.368349
948.309263,1000,3265.079704
1766.40825,1000,3283.946602
1953.580504,1000,3286.602349
1003.998862,1000,3305.435441
956.292398,1000,3308.111288
1406.461127,1000,3326.904763
1086.146549,1000,3329.474376
1959.505263,1000,3348.591393
992.528669,1000,3352.942609
1754.155828,1000,3371.713576
936.731044,1000,3374.322101
1776.845748,1000,3393.181448
1024.596265,1000,3395.866514
959.801098,1000,3414.698064
1387.922118,1000,3417.353268
1818.668902,1000,3436.191829
1091.174542,1000,3438.819932
2055.199957,1000,3457.710958
874.266456,1000,3460.339184
997.532943,1000,3463.006123
912.228838,1000,3481.817326
1756.991805,1000,3510.337452
1668.46886,1000,3529.117836
916.733642,1000,3531.710623
1030.178902,1000,3550.58833
1824.284024,1000,3553.185683
912.019554,1000,3572.140025
900.144505,1000,3574.760494
118.000969,170,3575.193719
2065.762283,1000,3593.989899
1094.393459,1000,3596.690993
1703.809238,1000,3615.653238
1032.536397,1000,3618.240607
2025.476575,1000,3637.111377
1050.100333,1000,3641.556418
1823.36583,1000,3660.627381
2029.531255,1000,3663.260104
1052.559602,1000,3682.292826
973.985019,1000,3684.943604
1369.857018,1000,3703.822407
972.608385,1000,3706.395756
1386.804219,1000,3725.157384
1132.62126,1000,3727.805787
1196.680017,1000,3746.691641
1401.432243,1000,3749.280518
1230.648849,1000,3768.059872
1799.441741,1000,3796.462869
1236.61561,1000,3815.022052
1228.567779,1000,3817.608325
1863.905755,1000,3836.409525
908.538131,1000,3839.0018
2031.257243,1000,3857.873757
1444.763761,1000,3860.524703
1760.368023,1000,3879.367135
1229.960235,1000,3881.984427
903.149174,1000,3902.483187
1367.120259,1000,3905.034277
1035.770707,1000,3923.869286
1005.864172,1000,3926.446402
997.403992,1000,3946.95314
1840.806361,1000,3949.522349
379.063442,464,3950.695825
859.529474,1000,3969.65445
1001.485229,1000,3972.354167
1077.829062,1000,3991.17063
1398.852936,1000,3993.690784
1285.845289,1000,4012.404566
1727.944885,1000,4015.005652
2090.109808,1000,4033.772666
971.348454,1000,4036.417562
1374.670891,1000,4055.829504
1033.117681,1000,4058.532667
1869.333004,1000,4103.840371
1161.60425,1000,4106.450827
1141.307062,1000,4125.32011
713.613943,1000,4127.87992
2096.761787,1000,4146.63041
1188.47549,1000,4149.207051
1812.942203,1000,4167.983329
749.253581,1000,4170.553645
1055.410492,1000,4189.19737
2103.183048,1000,4191.752988
1450.652218,1000,4210.522915
1341.804484,1000,4213.075419
1180.921161,1000,4233.494379
1321.434721,1000,4236.057136
167.349258,248,4236.690161
1833.28464,1000,4255.583031
1832.032302,1000,4258.139613
1806.344341,1000,4276.90183
915.276604,1000,4279.487888
1842.665522,1000,4298.087501
2147.385956,1000,4300.637585
2175.416609,1000,4319.48294
2087.550578,1000,4322.011007
1313.447261,1000,4340.563259
2013.349842,1000,4343.13014
767.865128,1000,4361.823569
1254.946447,1000,4391.075158
935.996169,1000,4409.753283
938.268075,1000,4412.385084
1278.082808,1000,4431.227822
1295.010856,1000,4433.827427
1856.975109,1000,4436.409681
1243.040094,1000,4455.077246
2256.204697,1000,4457.638838
1171.383547,1000,4476.357941
1214.003323,1000,4479.000786
1890.69603,1000,4497.702515
1190.718706,1000,4500.344384
1919.548263,1000,4520.865103
1810.476336,1000,4523.483493
1407.003617,1000,4542.229894
1385.661365,1000,4544.816625
1374.329482,1000,4563.671335
1204.885842,1000,4566.288553
1254.75045,1000,4584.8541
942.030607,1000,4587.418097
1892.305546,1000,4606.188413
1518.972121,1000,4608.706062
1256.848256,1000,4627.336044
1954.986318,1000,4629.906439
933.414669,1000,4648.567645
1347.593043,1000,4677.806012
1954.042958,1000,4696.631689
1217.663661,1000,4699.180197
1862.734155,1000,4717.766736
1092.005661,1000,4720.364036
1310.638472,1000,4739.247496
952.234813,1000,4741.887271
2168.15538,1000,4760.622054
1846.402635,1000,4763.140279
1441.172384,1000,4781.990612
1533.756595,1000,4784.534215
1438.080348,1000,4803.241535
2215.577547,1000,4807.518791
2193.888758,1000,4826.141674
826.417307,1000,4828.783252
2195.13417,1000,4847.559343
1857.915308,1000,4850.095239
1426.035311,1000,4868.702576
965.430902,1000,4871.354136
1285.245837,1000,4889.978535
969.984823,1000,4892.575606
1560.056686,1000,4895.17189
1885.955722,1000,4913.877873
1950.506164,1000,4916.449936
1932.596288,1000,4934.981421
1360.141246,1000,4963.386991
1469.918319,1000,4982.063455
1630.486584,1000,4984.590232
1643.361759,1000,5003.313153
1911.895893,1000,5005.836583
1249.474266,1000,5024.583009
1904.052394,1000,5027.183852
2253.438929,1000,5046.067424
1440.991564,1000,5048.568909
1325.41038,1000,5067.296806
1598.242572,1000,5069.82245
1548.68583,1000,5088.107176
1420.442807,1000,5092.424484
966.811095,1000,5111.098928
976.916448,1000,5113.668022
1572.552161,1000,5132.374035
1443.518211,1000,5134.892551
2338.25997,1000,5153.640337
1971.266316,1000,5156.201918
2239.463727,1000,5175.103232
1632.902263,1000,5177.697381
1690.990123,1000,5196.539093
2270.313492,1000,5199.059993
1608.049833,1000,5217.977976
2238.744971,1000,5220.50809
1499.414618,1000,5265.532696
1396.670382,1000,5268.078174
1350.983235,1000,5286.827966
974.342751,1000,5289.449674
1293.939262,1000,5308.2882
1845.745052,1000,5310.805359
1354.072472,1000,5329.607238
2226.600019,1000,5332.216119
1554.688891,1000,5350.896312
1979.426665,1000,5353.449193
2222.734373,1000,5372.266948
1563.62178,1000,5374.824669
926.542873,1000,5395.305977
1592.875873,1000,5397.893431
1628.644274,1000,5400.418431
1913.512268,1000,5419.203702
1459.827881,1000,5421.719798
1824.321938,1000,5440.436175
1434.778217,1000,5443.014135
1511.350179,1000,5461.529671
1754.257088,1000,5464.075605
1888.973216,1000,5482.822716
1974.201406,1000,5485.353039
2040.401118,1000,5503.978022
1408.956229,1000,5506.574041
902.940053,1000,5550.660687
1797.069785,1000,5553.181195
2244.338554,1000,5571.8133
1946.612818,1000,5574.329964
1875.409249,1000,5593.192304
1920.72801,1000,5595.825974
1067.868062,1000,5614.469713
1890.800165,1000,5617.015205
1958.991964,1000,5635.728957
2224.520344,1000,5638.25664
1432.870005,1000,5657.033255
2025.65093,1000,5659.557739
1605.700299,1000,5679.911433
1042.656509,1000,5682.518568
1772.913677,1000,5701.233632
1370.896599,1000,5703.761679
2041.313204,1000,5722.423771
377.952962,689,5724.158686
150.812309,247,5724.779922
1927.67734,1000,5743.386968
1390.260424,1000,5745.907349
598.340076,1000,5764.623199
1418.720937,1000,5767.195253
2215.503798,1000,5785.881221
675.135709,1000,5788.411913
2110.268335,1000,5807.07911
864.625389,1000,5835.800887
2213.935583,1000,5854.536179
2263.331326,1000,5857.090236
1343.883024,1000,5875.789231
1582.58122,1000,5878.310892
2237.673261,1000,5880.856817
2028.816298,1000,5899.44105
1445.134513,1000,5901.962194
1454.092525,1000,5920.785935
2300.592003,1000,5923.28846
1334.425458,1000,5941.922096
1428.197278,1000,5944.438324
2361.54641,1000,5964.81315
2031.993658,1000,5967.412332
2066.572504,1000,5986.321189
1977.821466,1000,5988.828943
149.808386,314,6005.87207
2318.604235,1000,6008.374942
2017.251468,1000,6010.881483
923.15122,1000,6029.558177
461.83419,248,6030.183093
1917.355848,1000,6048.81025
1357.114577,1000,6051.337271
1918.634154,1000,6070.032312
1906.684571,1000,6072.535983
1881.723015,1000,6091.18894
1939.786801,1000,6119.395336
1360.083494,1000,6138.359832
1915.959332,1000,6140.867414
1587.836689,1000,6143.3726
920.711617,964,6161.990683
2052.088262,1000,6164.484271
1342.532112,1000,6183.052628
1941.553163,1000,6185.548758
1800.504559,1000,6204.170496
2272.42315,1000,6206.675992
1189.548671,1000,6225.34803
1525.50959,1000,6227.854275
1417.964856,1000,6246.615949
948.522024,1000,6250.954625
2154.112309,1000,6269.588927
1786.761249,1000,6272.115551
1412.789061,1000,6291.006966
1986.924793,1000,6293.521215
2153.394639,1000,6312.302821
2251.044495,1000,6314.819614
763.210201,1000,6333.591468
1441.369454,1000,6336.099246
2093.800536,1000,6354.948563
1977.716845,1000,6357.453614
2115.67348,1000,6376.043561
1888.071867,1000,6404.078377
946.735086,1000,6422.904523
1971.91134,1000,6425.419086
1976.391363,1000,6444.236402
1005.886111,1000,6446.767071
629.801876,962,6465.221163
1575.603878,1000,6467.737656
1475.792267,1000,6486.534972
941.241288,1000,6489.098513
2086.738342,1000,6507.802755
1490.14261,1000,6510.309963
1467.123525,1000,6529.133403
1856.332352,1000,6531.628644
1995.542212,1000,6552.075706
1918.957575,1000,6554.591082
1071.319627,1000,6573.195571
1061.236267,1000,6575.751604
920.736099,1000,6594.274377
2241.547617,1000,6596.786163
1978.766624,1000,6599.294321
1896.633596,1000,6617.829813
2107.609761,1000,6620.39083
998.876617,1000,6638.831621
2212.412826,1000,6641.323292
2208.354846,1000,6660.072414
2303.335781,1000,6688.127355
998.664807,1000,6706.896083
1522.007353,1000,6709.422
1011.004943,1000,6728.07259
2344.362896,1000,6730.562963
1437.232534,1000,6749.156763
1465.907183,1000,6751.66478
2466.386015,1000,6770.113474
2112.083466,1000,6772.623433
1911.132638,1000,6791.181599
2321.612679,1000,6793.680533
2072.323401,1000,6812.289793
2201.758823,1000,6814.820082
