#{"t_start": 1650938243.5907135, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
876.853115,1000,127.808864
835.370299,1000,273.489197
1670.619626,1000,411.749335
929.754544,1000,556.563821
1156.031492,1000,695.592528
-35.965831,1000,838.258959
999.34259,1000,977.498736
740.177098,1000,1124.213992
820.060685,1000,1263.391175
852.730925,1000,1424.253983
926.752761,1000,1563.479749
899.608391,1000,1707.015883
918.871749,1000,1844.069805
907.314656,1000,1987.634978
749.775374,1000,2126.676994
624.618436,1000,2271.715861
2729.633499,1000,2409.100863
647.10293,1000,2556.213103
1109.937597,1000,2695.966373
2518.87112,1000,2854.891356
2028.326669,1000,2994.423539
734.275209,1000,3142.378404
3394.669032,1000,3282.811141
2596.705444,1000,3426.781603
3124.095535,1000,3566.571791
1921.124591,1000,3709.725209
3259.754039,1000,3849.391738
794.431005,1000,3996.565586
3252.786482,1000,4151.807728
1939.349988,1000,4296.018111
1746.425684,1000,4435.335946
768.70894,1000,4582.066886
3370.050522,1000,4720.68034
2802.004743,1000,4864.108782
1586.795956,1000,5005.311312
920.842919,1000,5150.062766
3532.139625,1000,5290.153728
3280.172803,1000,5433.684486
2796.284909,1000,5591.88998
3615.96944,1000,5736.329032
1934.035819,1000,5877.588753
1225.651623,1000,6022.107347
693.578681,1000,6162.141813
2645.966818,1000,6304.19555
3268.245248,1000,6448.136508
2147.604496,1000,6590.729569
899.079957,1000,6732.084671
1308.454032,1000,6875.476533
2458.641818,1000,7030.930199
3373.05939,1000,7175.59544
769.791387,1000,7316.050368
3131.841436,1000,7460.285044
3535.654647,1000,7602.098664
2783.684278,1000,7746.304958
825.847202,1000,7887.465711
817.298627,1000,8034.820033
4089.323143,1000,8175.499551
2292.345466,1000,8335.886845
2731.362075,1000,8477.962578
1526.652274,1000,8622.56112
59.073032,43,68.781828
-20.663209,11,68.809969
-121.371407,127,84.8626
-22.198974,19,84.910673
-1055.872322,1000,87.433422
-30.362862,34,87.519029
-33.702089,18,87.564458
-112.59803,108,87.83508
-24.509505,39,87.933387
-69.053151,73,88.115911
-22.498299,14,88.150998
-90.93852,109,88.428575
-52.67776,45,88.543289
-111.37211,68,88.716202
-56.016636,61,88.871147
-1043.031969,1000,106.770731
-242.839713,152,107.148915
-11.621175,16,107.188817
-30.125037,17,107.231798
-142.313431,96,107.471473
-62.416674,38,107.566837
-68.466907,122,107.871007
-11.170789,11,107.898665
-51.323899,63,108.056839
-309.836882,280,108.761729
-26.556815,103,109.022626
-138.569268,102,109.27911
-45.7824,36,109.369136
-8.813552,21,109.421201
-91.666885,61,109.572627
-70.614227,90,109.7982
-60.697947,37,109.89093
-0.582189,35,109.978878
-47.304713,59,110.127458
-39.003735,42,110.233615
-28.314985,32,125.83144
-183.537081,282,128.298382
-9.429519,29,128.371606
-29.253266,91,128.6009
-71.152866,121,128.906926
-37.707153,44,129.018866
-16.447477,20,129.070137
-163.25268,148,129.444464
-19.720364,19,129.492784
-65.16659,90,129.720468
-24.027422,25,129.784038
-17.816474,13,129.816386
-143.55766,163,130.226205
-12.183148,10,130.25171
-28.798127,25,130.314037
-117.023112,144,130.674088
-6.962529,41,130.776037
-40.117201,60,130.926399
-13.286677,36,131.017089
-1016.493031,1000,149.543399
-84.045629,65,149.709093
-70.44368,129,150.036825
-47.810233,33,150.119665
-17.938371,19,150.168408
-11.946997,19,150.216462
-35.845334,65,150.379977
-75.033004,48,150.500946
-19.229486,21,150.554264
-33.313037,60,150.705632
-39.18502,36,150.796365
-182.269973,190,151.274104
-46.129577,53,151.407384
-75.968797,45,151.521151
-93.434787,50,151.648017
-67.041225,50,151.776873
-27.985977,31,151.855006
-965.854457,1000,170.083138
-25.499521,21,170.135622
-22.385073,38,170.230499
-17.827024,26,170.295514
-43.903269,38,170.390234
-18.470821,17,170.432644
-10.405497,29,170.505255
-33.082122,45,170.617671
-33.977035,31,170.694958
-187.167586,194,171.184644
-123.16966,154,171.575463
-30.130735,38,171.67182
-21.400221,12,171.703573
-31.853154,43,171.81169
-41.911872,62,171.966633
-9.269263,9,171.989433
-25.191585,48,172.110897
-80.876967,149,172.483799
-174.553351,136,172.826459
-100.698474,68,173.001512
-49.716442,46,173.117367
-22.890559,18,173.163071
-61.7418,56,173.304851
-145.359913,82,173.508692
-30.001698,59,173.656905
-12.948526,15,173.69477
-45.163852,59,173.844394
-94.675246,76,174.036885
-31.660951,69,174.211889
-45.61413,42,174.318332
-77.170017,90,174.547134
-907.665797,1000,192.989152
-178.70199,114,193.275381
-55.145544,46,193.390415
-923.649297,1000,211.600037
-11.632723,20,211.651696
-191.065649,273,212.33974
-173.2623,140,212.693309
-106.970479,64,212.85633
-16.807013,25,212.919534
-62.212146,64,213.08205
-40.310086,50,213.207015
-28.806218,42,213.312777
-872.783338,1000,215.836863
-146.530205,110,216.110698
-93.760131,86,216.32677
-22.675779,34,216.413122
-28.138334,30,216.489167
-18.015033,20,216.54006
-0.788756,12,216.570414
-12.922162,30,216.646237
-61.891256,89,233.16368
-32.986442,21,233.216655
-95.07221,117,233.511234
-25.653884,22,233.567163
-94.176093,100,233.818614
-67.692023,132,234.152169
-326.121878,464,235.315741
-64.389717,60,235.465148
-19.334523,14,235.500025
-112.137777,133,235.832546
-53.284065,50,235.957382
-167.80833,192,236.439638
-785.377072,1000,254.75271
-856.92772,1000,285.83959
-780.727598,1000,304.146317
-60.705323,82,304.35495
-35.565337,33,304.438981
-881.470288,1000,306.966328
-145.990618,136,307.310237
-98.248472,61,307.465355
-176.20072,192,307.950953
